id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,,,rand_num,omset_outlier,omset_trim,,aset_baru,aset_baru_2
288214592,UD. Syifa Radhitya,Jasa,96,55,8556481,10900614,Website Sendiri,554,Belum Terdaftar,,21178803,453000000,554,,,0.854623354,10900614,10900614,,10814532,8556480.556
288214593,UD. Uchie Prima,Jasa,15,28,1085222,4062248,Shopee,334,Belum Terdaftar,2019,24872377,129000000,334,,,0.508220824,4062248,4062248,,6653136,1085221.955
288214594,UD. Wenda Suryaatmaja,Jasa,49,89,7350457,11294365,Shopee,298,Terdaftar,2024,16755889,414000000,298,,,0.567331439,11294365,11294365,,17235421,7350457.159
288214595,UD. Maudy Haji Qanita,Jasa,10,72,3685151,13343405,Website Sendiri,843,Belum Terdaftar,2023,16044329,246000000,843,,,0.871431319,13343405,13343405,,17712036,3685151.129
288214596,UD. Owen Tunggul,Jasa,71,50,2255230,4477036,Website Sendiri,810,Belum Terdaftar,unknown,15304009,363000000,810,,,0.790222669,4477036,4477036,,7570230,2255230.463
288214597,UD. Iman Bahagia,Jasa,96,75,1593525,3876242,Bukalapak,771,Terdaftar,2004,230175,513000000,771,,,0.0641067,3876242,3876242,,4344053,1593524.693
288214598,UD. Dora Darussalam,Jasa,47,25,5003871,10660761,Bukalapak,417,Terdaftar,2004,9856770,216000000,417,,,0.195893397,10660761,10660761,,5626333,5003871.184
288214599,UD. Silvi Harapan,Jasa,33,96,5506786,5172418,Lazada,753,Terdaftar,2008,22668680,387000000,753,,,0.955656406,5172418,5172418,,4666560,3103450.8
288214600,UD. Marsya Ratu,Perdagangan,20,95,16951326,13085545,Bukalapak,150,Belum Terdaftar,2022,38274623,345000000,150,,,0.051185175,13085545,13085545,,3584809,8898170.6
288214601,UD. Baim Ananta,Perdagangan,62,74,3765377,5705117,Tokopedia,784,Belum Terdaftar,2020,38660195,408000000,784,,,0.177635558,5705117,5705117,,12692278,3765377.22
288214602,UD. Zulfa Abdi,Jasa,16,28,1070385,3645028,Tokopedia,44,Belum Terdaftar,2013,39000373,132000000,44,,,0.160858476,3645028,3645028,,9519293,1070384.947
288214603,UD. Ari Hilir,Jasa,33,58,4234998,13506513,Bukalapak,284,Terdaftar,2010,31671966,273000000,284,,,0.632202306,13506513,13506513,,9394774,4234997.944
288214604,UD. Oki Lingga,Jasa,50,7,8673743,12041749,Website Sendiri,619,Belum Terdaftar,2004,888061,171000000,619,,,0.29763784,12041749,12041749,,11812685,8673742.863
288214605,UD. Tasya Sulaksana Viera,Perdagangan,66,24,5478633,7023889,Website Sendiri,683,Terdaftar,2000,8246051,270000000,683,,,0.692523153,7023889,7023889,,10449576,5478633.42
288214606,UD. Wira Wisnu,Jasa,23,83,3334512,4876787,Tokopedia,931,Belum Terdaftar,2007,28231221,318000000,931,,,0.920700597,4876787,4876787,,9366425,3334511.929
288214607,UD. Aqila Saputrautama,Perdagangan,21,20,12502646,10566483,Website Sendiri,975,Belum Terdaftar,2002,12321721,123000000,975,,,0.846118521,10566483,10566483,,7431678,5177576.67
288214608,UD. Vito Sakti,Perdagangan,9,3,5737848,9525742,Shopee,574,Belum Terdaftar,2012,1154628,36000000,574,,,0.837267068,9525742,9525742,,14946731,5737847.692
288214609,UD. Fikri Putri,Perdagangan,4,35,5659707,12000197,Website Sendiri,191,Belum Terdaftar,2022,522374,117000000,191,,,0.004823917,12000197,12000197,,11819808,5659707.399
288214610,UD. Owen Brata Winda,Perdagangan,30,42,10903972,12179125,Tokopedia,739,Belum Terdaftar,2014,25709385,216000000,739,,,0.421201687,12179125,12179125,,9595635,10903971.86
288214611,UD. Tomi Purnama,Jasa,23,92,1935955,4839888,Lazada,620,Terdaftar,2016,10581431,345000000,620,,,0.921742625,4839888,4839888,,12461555,1935955.2
288214612,UD. Vina Sidarta,Jasa,10,82,9246415,5292555,Bukalapak,928,Belum Terdaftar,2001,9099936,276000000,928,,,0.454247949,5292555,5292555,,10684015,1852394.25
288214613,UD. Rafi Resaputra,Perdagangan,50,25,8658399,9129900,Bukalapak,200,Terdaftar,2013,20615468,225000000,200,,,0.795229237,9129900,9129900,,1276506,8658398.942
288214614,UD. Nindy Kalbu,Jasa,47,35,9547324,9600715,Lazada,740,Belum Terdaftar,2005,23613386,246000000,740,,,0.344021397,9600715,9600715,,11450865,9547323.529
288214615,UD. Karim Abadi,Jasa,77,88,5592882,11294576,Shopee,275,Terdaftar,2021,36253626,495000000,275,,,0.14604761,11294576,11294576,,11516917,5592882.161
288214616,UD. Indira Tunggal,Jasa,3,22,5820019,10777813,Shopee,813,Terdaftar,2005,46516405,75000000,813,,,0.257268196,10777813,10777813,,4797376,5820019.02
288214617,UD. Vera Tri,Perdagangan,7,91,6251531,12565679,Lazada,999,Belum Terdaftar,2022,31289109,294000000,999,,,0.40814644,12565679,12565679,,1984168,6251531.251
,UD. Yolanda Puri,Jasa,6,40,13328153,10400923,Website Sendiri,491,Terdaftar,2017,40132683,138000000,491,,,0.878294382,10400923,10400923,,10988543,3536313.82
288214619,UD. Budi Baruna,Jasa,98,74,14043747,3412678,Tokopedia,624,Belum Terdaftar,2008,34408185,516000000,624,,,0.014963338,3412678,3412678,,11274504,1808719.34
288214620,UD. Iqra Wijapranata,Perdagangan,31,92,8661320,14206176,Shopee,938,Belum Terdaftar,2017,34380830,369000000,938,,,0.738823552,14206176,14206176,,13179347,8661319.881
288214621,UD. Irma Gandewa,Jasa,85,43,4033986,4611298,Shopee,466,Terdaftar,2016,21911917,384000000,466,,,0.265103148,4611298,4611298,,6907226,4033986.162
288214622,UD. Chiko Saputra,Perdagangan,21,49,7944524,13310749,Lazada,452,Terdaftar,2024,18789192,210000000,452,,,0.675829426,13310749,13310749,,12423696,7944524.336
288214623,UD. Yolanda Widhi,Jasa,89,83,6025286,9269671,Lazada,330,Terdaftar,2024,33394529,516000000,330,,,0.788612789,9269671,9269671,,9039857,6025286.15
288214624,UD. Verdi Wijaya,Jasa,35,8,8522468,13535887,Shopee,648,Belum Terdaftar,2006,39013699,129000000,648,,,0.242546278,13535887,13535887,,7232068,8522467.94
288214625,UD. Daffa Malam,Perdagangan,28,87,4943223,7778286,Website Sendiri,682,Belum Terdaftar,2021,39769815,345000000,682,,,0.598269744,7778286,7778286,,11111573,4943223.147
288214626,UD. Pipit Siang,Jasa,67,46,4868809,8784975,Bukalapak,896,Terdaftar,2013,23582809,339000000,896,,,0.655855049,8784975,8784975,,8513698,4868809.296
288214627,UD. Wahyu Bima Sekar,Perdagangan,94,40,3308663,5729129,Bukalapak,80,Belum Terdaftar,2011,42413446,402000000,80,,,0.875938874,5729129,5729129,,17708759,3308663.475
288214628,UD. Kevin Wiyata,Jasa,85,12,2502212,5692746,Bukalapak,978,Belum Terdaftar,2016,38074803,291000000,978,,,0.480436579,5692746,5692746,,13208386,2502212.334
288214629,UD. Wesly Abdi Qila,Jasa,60,57,8426478,12343368,Bukalapak,198,Belum Terdaftar,2012,41378737,351000000,198,,,0.563436084,12343368,12343368,,14193513,8426478.082
288214630,UD. Olivia Mulya,Jasa,52,65,11291366,4886373,Shopee,921,Belum Terdaftar,2009,13281975,351000000,921,,,0.69485597,4886373,4886373,,4386248,11291366.45
288214631,UD. Utha Gatra,Jasa,71,80,4747611,11476832,Shopee,743,Terdaftar,2016,40077922,453000000,743,,,0.368298449,11476832,11476832,,2412514,4747610.82
288214632,UD. Jay Tunggul,Perdagangan,84,57,3343036,3827563,Bukalapak,219,Terdaftar,2000,15242988,423000000,219,,,0.821458468,3827563,3827563,,330699,3343035.707
288214633,UD. Lono Arya,Jasa,14,90,10735321,11089284,Bukalapak,201,Terdaftar,2022,49199297,312000000,201,,,0.698866594,11089284,11089284,,8413038,10735321.37
288214634,UD. Hendra Karya,Jasa,47,65,2794609,4736626,Website Sendiri,197,Belum Terdaftar,unknown,11579272,336000000,197,,,0.6818946,4736626,4736626,,6543646,2794609.34
288214635,UD. Kamil Pramudita,Perdagangan,53,32,4540788,4196787,Website Sendiri,993,Terdaftar,2022,39373214,255000000,993,,,0.082574718,4196787,4196787,,21540593,3315461.73
288214636,UD. Elva Kencana,Jasa,67,68,8659062,12558969,Website Sendiri,124,Belum Terdaftar,2014,45090790,405000000,124,,,0.959241136,12558969,12558969,,10884900,8659062.287
288214637,UD. Qori Jagad,Perdagangan,68,77,9588959,11998763,Tokopedia,535,Terdaftar,2013,25510081,435000000,535,,,0.018284554,11998763,11998763,,10468768,9588958.907
288214638,UD. Mega Widuri,Jasa,99,26,4381389,9736420,Website Sendiri,439,Belum Terdaftar,2010,41649646,375000000,439,,,0.481994118,9736420,9736420,,13146349,4381389
288214639,UD. Hana Sahaja,Jasa,63,49,5077685,11540193,Website Sendiri,998,Belum Terdaftar,2002,36426546,336000000,998,,,0.210796698,11540193,11540193,,15536216,5077684.92
288214640,UD. Jihan Sasmita Pipit,Jasa,65,58,4534553,5109998,Shopee,942,Terdaftar,2012,23914881,369000000,942,,,0.530890131,5109998,5109998,,6700408,4534553.367
288214641,UD. Bagas Gita,Perdagangan,49,99,3500362,8789294,Bukalapak,495,Belum Terdaftar,2008,33726000,444000000,495,,,0.270004818,8789294,8789294,,10088958,3500362.029
288214642,UD. Thariq Kusumatmaja Hasna,Perdagangan,71,90,3863608,5944012,Website Sendiri,220,Terdaftar,2007,19118791,483000000,220,,,0.276219599,5944012,5944012,,1893427,3863607.8
288214643,UD. Utami Widuri,Jasa,46,77,8460468,9632934,Website Sendiri,911,Belum Terdaftar,2021,16647738,369000000,911,,,0.588999036,9632934,9632934,,16772377,8460468.024
288214644,UD. Cahya Bratadikara,Jasa,67,78,5097718,9995526,Website Sendiri,590,Belum Terdaftar,2004,15032654,435000000,590,,,0.203376355,9995526,9995526,,11865188,5097718.26
288214645,UD. Marsya Anggrek,Perdagangan,12,26,3786672,8530274,Shopee,276,Terdaftar,2001,26217359,114000000,276,,,0.265691971,8530274,8530274,,15253988,3786671.93
288214646,UD. Umi Adikara,Jasa,13,58,4537756,13966702,Tokopedia,208,Terdaftar,2006,2570431,213000000,208,,,0.958496122,13966702,13966702,,11312675,4537755.567
288214647,UD. Dea Kencana,Perdagangan,8,55,6925261,7188643,Lazada,147,Terdaftar,2010,45729884,189000000,147,,,0.450246274,7188643,7188643,,9692957,6925260.585
288214648,UD. Agus Wiyata,Perdagangan,27,71,4673781,8903810,unknown,667,Belum Terdaftar,2010,35858513,294000000,667,,,0.107775266,8903810,8903810,,5451528,4673781.027
288214649,UD. Lidya Abdi,Jasa,37,84,6433459,8269729,Shopee,881,Terdaftar,2023,16811390,363000000,881,,,0.259561812,8269729,8269729,,7794128,6433458.874
288214650,UD. Ina Utamaindah,Jasa,11,33,3481539,7049550,Shopee,216,Terdaftar,2016,33766307,132000000,216,,,0.017790044,7049550,7049550,,8493976,3481539.252
288214651,UD. Hana Adyatma,Jasa,91,48,12574842,12686360,Shopee,644,Terdaftar,2020,28963312,417000000,644,,,0.780771628,12686360,12686360,,18812578,12574842.2
288214652,UD. Melati Sidarta Icha,Jasa,12,91,3496953,7771007,Website Sendiri,212,Belum Terdaftar,2004,23761526,309000000,212,,,0.944180667,7771007,7771007,,7351362,3496953.15
288214653,UD. Fani Maheswara Romi,Jasa,20,87,4395935,7611216,Shopee,603,Terdaftar,2021,671062,321000000,603,,,0.716859214,7611216,7611216,,4398965,4395935.35
288214654,UD. Joko Tri,Jasa,54,16,18368064,11546139,Lazada,742,Belum Terdaftar,2005,36684838,210000000,742,,,0.533150357,11546139,11546139,,8621090,9005988.42
288214655,UD. Jihan Madani,Jasa,37,69,1938518,3956159,Shopee,,Belum Terdaftar,2015,-3248621,318000000,908,,,0.327177333,3956159,3956159,,3963726,1938517.91
288214656,UD. Jafar Sari,Perdagangan,51,37,2654231,9926056,Tokopedia,39,Belum Terdaftar,2007,763241,264000000,39,,,0.75348974,9926056,9926056,,3324285,2654230.726
288214657,UD. Nina Gita,Perdagangan,25,82,7420960,11651956,Bukalapak,316,Belum Terdaftar,2005,1738552,321000000,316,,,0.827795524,11651956,11651956,,9176692,7420959.742
288214658,UD. Marsya Santosa,Jasa,88,0,2867125,6371389,Website Sendiri,406,Terdaftar,2021,-2888808,264000000,406,,,0.822182322,6371389,6371389,,6577630,2867125.05
288214659,UD. Tami Tunggul,Perdagangan,21,37,3817269,12882313,Bukalapak,99,Terdaftar,2010,2999798,174000000,99,,,0.543410703,12882313,12882313,,8183067,3817269.112
288214660,UD. Ida Swargaloka,Perdagangan,50,25,3794993,6432191,Bukalapak,412,Terdaftar,2004,16429023,225000000,412,,,0.432391313,6432191,6432191,,12651764,3794992.69
288214661,UD. Wira Ceria,Jasa,71,68,3089382,6057611,Shopee,788,Belum Terdaftar,2007,17270658,417000000,788,,,0.650350237,6057611,6057611,,11335622,3089381.61
288214662,UD. Tono Sahaja,Jasa,36,67,7509181,10557256,Shopee,590,Terdaftar,2006,35492939,309000000,590,,,0.319133295,10557256,10557256,,7234891,7509181.291
288214663,UD. Gani Terang,Jasa,44,24,7348948,9634282,Website Sendiri,546,Terdaftar,2007,27354139,204000000,546,,,0.679713506,9634282,9634282,,2886875,7348947.936
288214664,UD. Esa Terang,Perdagangan,85,57,1599395,4208935,Website Sendiri,614,Terdaftar,2017,20297326,426000000,614,,,0.168212284,4208935,4208935,,8335067,1599395.3
288214665,UD. Yusuf Jaladara,Perdagangan,76,44,6007778,12782506,Bukalapak,287,Belum Terdaftar,2022,20579593,360000000,287,,,0.190522111,12782506,12782506,,16896934,6007777.82
288214666,UD. Dora Cendana,Jasa,36,21,8400571,8626998,Website Sendiri,182,Terdaftar,2006,33943840,171000000,182,,,0.246571509,8626998,8626998,,9787236,8400570.718
288214667,UD. Pio Trijaya,Jasa,13,47,3901521,5391401,Shopee,226,Belum Terdaftar,2004,34358039,180000000,226,,,0.075017637,5391401,5391401,,12673950,3901520.682
288214668,UD. Halim Mayang,Perdagangan,17,12,1340945,4953194,Lazada,425,Terdaftar,2005,9576667,,425,,,0.230387008,4953194,4953194,,5206086,1340944.857
288214669,UD. Ismail Trijaya,Jasa,unknown,86,4579370,12672917,Shopee,684,Terdaftar,2013,6113635,546000000,684,,,0.579513231,12672917,12672917,,9605913,4579369.976
288214670,UD. Jihan Naraya Khayla,Perdagangan,6,96,4126648,12732711,Bukalapak,834,Terdaftar,2024,12789165,306000000,834,,,0.18340426,12732711,12732711,,9764912,4126648.192
288214671,UD. Poppy Wira,Jasa,73,24,9571573,14225797,Shopee,701,Terdaftar,2018,30400233,291000000,701,,,0.169842717,14225797,14225797,,4933590,9571572.557
288214672,UD. Candra Sunardi,Perdagangan,59,9,2543704,8339357,Tokopedia,64,Belum Terdaftar,2009,34575845,204000000,64,,,0.479701659,8339357,8339357,,13441671,2543704.15
288214673,UD. Lintang Baswara,Perdagangan,57,17,3472628,5512108,Lazada,201,Belum Terdaftar,2014,-6821071,222000000,201,,,0.125324884,5512108,5512108,,16215562,3472628.04
288214674,UD. Pio Persada Rahmat,Perdagangan,93,54,13317857,13051623,Lazada,986,Belum Terdaftar,2006,12590350,441000000,986,,,0.645228065,13051623,13051623,,15553803,8092006.26
288214675,UD. Guntur Warna,Perdagangan,54,26,3879254,3957518,Shopee,611,Belum Terdaftar,2007,14177660,240000000,611,,,0.637243563,3957518,3957518,,6684899,3879254.127
288214676,UD. Tegar Luhur,Perdagangan,33,55,8559377,13224337,Website Sendiri,652,Belum Terdaftar,2010,16144834,264000000,652,,,0.075040132,13224337,13224337,,4890169,8559377.05
288214677,UD. Yumna Bahari,Perdagangan,44,55,6694161,9563087,Bukalapak,45,Terdaftar,2002,1261815,297000000,45,,,0.864669196,9563087,9563087,,4433623,6694160.9
288214678,UD. Abel Wirajaya,Perdagangan,2,48,5346916,8771715,Website Sendiri,581,Terdaftar,2010,45181490,150000000,581,,,0.860077918,8771715,8771715,,16755853,5346916.007
288214679,UD. Barokah Putri,Perdagangan,39,25,7722211,12669363,Shopee,129,Terdaftar,2020,29691,192000000,129,,,0.596809081,12669363,12669363,,15973852,7722211.258
288214680,UD. Elen Lempung,Jasa,75,1,1849572,3556870,Bukalapak,490,Belum Terdaftar,2024,26541740,228000000,490,,,0.642221071,3556870,3556870,,8754580,1849572.4
288214681,UD. Qory Maheswara,Perdagangan,99,73,10973556,13557645,Lazada,424,Terdaftar,2014,16646625,516000000,424,,,0.969329038,13557645,13557645,,9927654,10973556.19
288214682,UD. Galih Merdeka,Perdagangan,52,59,5008276,3782757,Bukalapak,272,Belum Terdaftar,2010,32542594,333000000,272,,,0.771922226,3782757,3782757,,8380536,5008276.09
288214683,UD. Zidan Baruna,Perdagangan,30,83,5762738,9913773,Tokopedia,605,Belum Terdaftar,2018,29837422,339000000,605,,,0.882082532,9913773,9913773,,9888072,5762738.308
288214684,UD. Kamil Wibawa,Perdagangan,22,37,12608129,9633390,Shopee,247,Belum Terdaftar,2018,1107330,177000000,247,,,0.512047203,9633390,9633390,,8054883,12608128.53
288214685,UD. Rizki Hilir,Perdagangan,71,2,9145077,11938336,Shopee,372,Terdaftar,2014,9369597,219000000,372,,,0.6862201,11938336,11938336,,3351165,9145077.316
288214686,UD. Mirna Mulyo,Perdagangan,64,73,5158920,14197534,Website Sendiri,604,Belum Terdaftar,2002,21759828,411000000,604,,,0.063570597,14197534,14197534,,2407074,5158919.784
288214687,UD. Yessi Pagi Halim,Jasa,54,91,3130724,6805921,Tokopedia,310,Terdaftar,2009,15673200,435000000,310,,,0.467052229,6805921,6805921,,4984151,3130723.66
288214688,UD. Qila Mahendra,Perdagangan,98,82,7109772,11342823,Website Sendiri,49,Belum Terdaftar,2013,32892287,540000000,49,,,0.005903332,11342823,11342823,,3620080,7109772.121
288214689,UD. Yolanda Kayastha,Jasa,78,80,7923700,3719893,Tokopedia,334,Belum Terdaftar,2004,37942234,474000000,334,,,0.913892417,3719893,3719893,,12761698,1897145.43
288214690,UD. Fikra Mulyo,Perdagangan,91,52,2805796,5954929,Lazada,895,Belum Terdaftar,2018,35970136,429000000,895,,,0.407366157,5954929,5954929,,2168430,2805795.715
288214691,UD. Fajar Adiwangsa,Jasa,11,43,1597083,5494134,Bukalapak,809,Belum Terdaftar,2013,19743106,162000000,809,,,0.123605956,5494134,5494134,,10277575,1597083.171
288214692,UD. Gisel Kalbu,Jasa,0,22,4170550,6610840,Lazada,763,Belum Terdaftar,2011,7885495,66000000,763,,,0.448890187,6610840,6610840,,9452672,4170550.302
288214693,UD. Niken Ilir,Perdagangan,10,27,3898884,8429192,Bukalapak,439,Belum Terdaftar,2009,8151796,111000000,439,,,0.527811784,8429192,8429192,,8792258,3898883.556
288214694,UD. Syana Sehat,Jasa,50,90,5687430,7109287,Website Sendiri,922,Belum Terdaftar,2005,23899053,420000000,922,,,0.30235994,7109287,7109287,,8703411,5687429.6
288214695,UD. Omar Sanjaya,Perdagangan,65,31,3195040,5733628,Tokopedia,245,Belum Terdaftar,2011,19946256,288000000,245,,,0.130513907,5733628,5733628,,11359896,3195039.853
288214696,UD. Taufik Kawiswara Esa,Perdagangan,44,75,7131178,6763689,Bukalapak,960,Terdaftar,2020,23559711,357000000,960,,,0.699884382,6763689,6763689,,4540331,3314207.61
288214697,UD. Jihan Haji,Perdagangan,98,19,6474108,7317111,Lazada,657,Belum Terdaftar,2022,7834073,351000000,657,,,0.569575834,7317111,7317111,,3367780,6474107.832
288214698,UD. Poppy Baru,Perdagangan,71,5,3057979,9307458,Shopee,620,Belum Terdaftar,2003,26221389,,620,,,0.972519994,9307458,9307458,,5976678,3057979.43
288214699,UD. Lintang Jayaningrat Teguh,Perdagangan,30,2,8572987,6691206,Shopee,655,Terdaftar,2018,31555846,96000000,655,,,0.032592898,6691206,6691206,,7519868,8572986.846
288214700,UD. Zidanar Tirta Shinta,Jasa,84,2,3937123,13572678,Shopee,584,Terdaftar,2007,35982031,258000000,584,,,0.383384217,13572678,13572678,,10524199,3937123.243
288214701,UD. Fauzan Terang,Jasa,52,22,3051867,6465838,Website Sendiri,53,Belum Terdaftar,2000,-1628895,222000000,53,,,0.378884404,6465838,6465838,,8534877,3051867.043
288214702,UD. Teguh Pelangi,Perdagangan,44,72,4288109,7076948,Lazada,506,Belum Terdaftar,2015,38852978,348000000,506,,,0.07658317,7076948,7076948,,2412357,4288109.304
288214703,UD. Iqbal Artha Wawan,Jasa,66,32,8905657,14305700,Bukalapak,205,Belum Terdaftar,2001,35406610,294000000,205,,,0.58726153,14305700,14305700,,6539360,8905657.213
288214704,UD. Elsa Taruna Satria,Jasa,88,35,3653485,8885037,Lazada,261,Belum Terdaftar,2008,1190461,369000000,261,,,0.915058962,8885037,8885037,,5635003,3653484.575
288214705,UD. Hendra Sejahtera,Jasa,40,63,1339767,4606331,Lazada,811,Terdaftar,2005,1031959,309000000,811,,,0.897448569,4606331,4606331,,4115720,1339766.886
288214706,UD. Opik Galang,Jasa,27,11,7402160,11312196,Website Sendiri,522,Belum Terdaftar,2006,28128616,114000000,522,,,0.335596195,11312196,11312196,,6098161,7402159.853
288214707,UD. Ucup Tunggal,Perdagangan,61,61,3359545,4420454,Bukalapak,613,Terdaftar,2001,14431641,366000000,613,,,0.086464288,4420454,4420454,,5532246,3359545.04
288214708,UD. Satria Manik,Perdagangan,91,25,1861942,5145956,Bukalapak,124,Terdaftar,2001,21307885,348000000,124,,,0.965428437,5145956,5145956,,816829,1861941.606
288214709,UD. Dewi Manik,Jasa,1,36,8075810,11775364,Lazada,228,Belum Terdaftar,2021,36711741,111000000,228,,,0.872916225,11775364,11775364,,12987714,8075810.338
288214710,UD. Uti Panuluh,Jasa,71,47,7088598,7184387,Lazada,222,Terdaftar,2012,42250700,354000000,222,,,0.680963682,7184387,7184387,,2930670,7088598.393
288214711,UD. Cahya Gatra,Jasa,64,73,8780795,13208231,Shopee,226,Belum Terdaftar,2023,11717938,411000000,226,,,0.067835572,13208231,13208231,,5108356,8780794.901
288214712,UD. Jaya Maju,Jasa,20,43,4131355,7934926,Lazada,225,Terdaftar,2020,22521758,189000000,225,,,0.013976021,7934926,7934926,,5848515,4131354.7
