omset,tahun_berdiri
10146841,2004
3580704,2013
10195745,2009
9493513,2015
8638866,2002
8168449,2018
13665317,2015
5691906,2000
3778306,2011
11227283,2014
11295382,2014
6312144,2004
7672293,2023
5574264,2021
7243640,2008
5017908,2014
11708235,2005
8721186,2001
9538250,2013
11147545,2022
8333614,2002
13233555,2008
8536604,2001
6476157,2020
14304631,2000
9065562,2016
6805053,2020
9965266,2002
8694883,2021
12891091,2018
4251780,2005
9323015,2008
4284637,2009
8335179,2011
12777595,2022
12956253,2014
8098943,2004
5681322,2023
13270976,2010
8643101,2001
6609869,2005
11624743,2005
10014388,2002
14430933,2014
6982433,2008
4570117,2015
5662253,2022
15142160,2002
7489009,2008
9547234,2016
8944540,2021
8202326,2020
8653745,2009
14636106,2024
6335950,2002
4370772,2008
9045544,2010
17314073,2012
6946553,2009
5238952,2019
8925471,2010
6007514,2005
9023367,2003
10227112,2000
5243665,2003
3958112,2006
10508636,2020
13595008,2000
7376543,2004
6215661,2016
12161199,2024
9304744,2008
5377405,2000
4337289,2002
7257874,2019
10413698,2016
14082157,2002
10037480,2014
4846789,2021
8241378,2009
5202754,2015
10626668,2015
12771370,2003
12193730,2021
11511295,2003
4071360,2024
11783923,2014
10850311,2010
12008936,2002
3941933,2013
12658069,2019
12930971,2020
11824074,2013
9200368,2001
8656384,2021
10639071,2024
7309024,2008
4286323,2008
5124041,2015
12743834,2007
12486075,2021
5794038,2000
9388648,2006
6385677,2006
8462548,2023
12119953,2005
13477472,2019
11898912,2022
4345955,2018
9408447,2000
10222499,2002
14065601,2000
7925722,2009
13961662,2012
13318726,2002
4064256,2009
12549633,2005
10000484,2016
14234485,2016
3738870,2014
6347566,2003
6407250,2010
5562262,2022
10789302,2022
3380564,2007
3488078,2003
14128377,2020
8309933,2021
7688305,2023
12610122,2010
11834809,2002
16404314,2005
6597333,2010
4190739,2022
8231314,2001
10545431,2023
8561958,2000
11264259,2022
3653433,2021
10581286,2005
14316371,2023
10070868,2022
8585694,2003
5839052,2006
13606523,2014
11643219,2004
5335027,2001
7271488,2001
12674026,2005
8052968,2007
6187647,2016
6717484,2002
7065823,2004
5942106,2001
12568828,2012
14334462,2010
14171634,2002
3711423,2024
10299017,2011
4665573,2024
12833825,2004
13523893,2015
12746830,2013
12827058,2008
6311282,2023
9153264,2001
9721315,2007
13251030,2016
13923720,2013
10595594,2005
3752531,2018
4948432,2000
4755317,2020
6363601,2008
12266627,2023
4324031,2023
4152718,2014
8081593,2011
10354343,2015
13688303,2021
26270096,2012
27224296,2013
10123202,2010
28611140,2022
17517239,2009
11233185,2003
13896011,2022
29394616,2006
14219561,2000
26171301,2003
5140876,2021
16474103,2013
23973331,2019
6139629,2004
8356269,2011
27542940,2023
14611180,2022
29274020,2023
18378060,2022
14779385,2002
24026435,2021
8862870,2001
8719054,2001
11534422,2010
19495765,2022
9428461,2003
8611930,2008
14223367,2024
27107569,2000
23465993,2017
6640057,2020
9355005,2017
9937094,2001
5671779,2020
12379057,2014
8598558,2006
25847942,2017
7340780,2024
23499288,2001
14204575,2023
13591109,2004
10869782,2017
25611802,2018
11493883,2017
18180428,2023
11458878,2016
29239401,2016
6048521,2003
20571664,2004
27756497,2008
23590191,2017
21769489,2007
10926564,2008
10319273,2007
25168566,2001
21447652,2010
20337550,2001
21681936,2016
21233936,2001
22012191,2003
27593635,2004
23289192,2011
21944339,2012
22981806,2017
22388462,2017
26854583,2004
22508557,2013
26606444,2019
21483858,2016
24416923,2004
10621948,2020
27106217,2018
22809880,2017
25609782,2015
26081176,2001
21305703,2004
27845403,2023
23266143,2005
21173005,2018
24736147,2022
22297409,2017
27700773,2004
24047626,2008
22102998,2006
21178637,2012
20766348,2022
20606429,2022
23173269,2019
24459501,2020
23660596,2017
24135243,2011
20682895,2005
24408442,2017
22330033,2016
23875476,2020
25782227,2007
25510564,2007
25893739,2015
24990566,2002
23754589,2023
25610963,2002
23612500,unknown
23047854,2023
24399830,2024
24122750,2007
26513259,2018
22216334,2017
25971345,2000
23748619,2005
20096915,2000
27818329,2024
26196994,2014
24067431,2017
25516800,2009
22253908,2008
27365769,2011
23824278,2017
27029651,2005
21468874,2019
25154317,2018
20087316,2007
21797870,2008
21391531,2016
25730944,2012
22011689,2023
21375499,2010
20316695,2017
24953060,2015
22634398,2001
23784556,2022
20379394,2006
22765633,2018
22167642,2000
21048225,2013
23115927,2002
27591103,2007
20107954,2013
24105134,2002
24574073,2007
25233976,2005
26173055,2023
20368968,2001
22797171,2007
23417626,2018
22994616,2003
27788531,2009
20067901,2012
22626554,2013
21689369,2005
22352885,2001
23924397,2012
20088961,2007
21467859,2016
25573483,2009
27827880,2010
21814845,2001
20643763,2019
26154629,2020
25655901,2009
21092334,2020
20183813,2004
20462098,2019
24542279,2011
26102930,2016
22862967,2016
25684821,2001
21820730,2009
27677486,2005
27892630,2015
25528323,2007
21814624,2005
25914286,2005
27285532,2008
24590606,2000
27649254,2013
21178906,2020
22331559,2012
20747148,2013
26456535,2020
21305066,2019
25330196,2013
23889942,2000
26766290,2003
26387572,2023
26793839,2017
26090777,2006
21741704,2006
25591485,2011
26116159,2016
25890312,2007
22091705,2002
9193215,2020
29107248,2020
6897704,2003
15048949,2013
14422687,2010
12888390,2023
6866306,2015
12350324,2020
12305473,2012
25406456,2018
27865119,2018
7892924,2024
19996178,2010
28192649,2024
3103167,2005
15776941,2022
22841953,2000
26333273,2012
5099375,2018
29924220,2011
9111335,2007
24906490,2013
6676420,2008
14031543,2008
11799022,2007
11820657,2002
4597621,2018
20237414,2000
7636633,2013
26669197,2023
7212262,2014
8141366,2019
8953931,2018
12095395,2000
17417239,2007
8236395,2001
15984632,2010
2144308,2013
23235170,2013
11506458,2023
5206216,2016
5480423,2003
13623954,2004
15623655,2002
12418050,2004
5988826,2013
8936307,2007
14148805,2000
24112771,2002
12718800,2019
9606982,2022
8544116,2023
28816657,2016
14068916,2010
29167109,2012
14021778,2002
13616372,2017
19135157,2003
5251426,2016
22996744,2006
26523239,2007
11595449,2003
27066093,2006
10064609,2016
13919116,2010
12964821,2022
20997943,2011
11834395,2013
9620108,2024
6726068,2018
8640963,2022
5818279,2014
10921011,2017
19449727,2011
25060753,2010
28138434,2020
7494217,2019
26734105,2018
8119016,2002
14900350,2016
6251728,2018
8613796,2012
27325237,2024
7753076,2006
6727424,2009
15606453,2007
12968998,2006
8992718,2023
13566281,2009
12514100,2004
28142703,2017
4340187,2009
22205428,2004
8105585,2003
28096155,2020
7994168,2006
13165757,2024
9713210,2008
8317024,2003
23870954,2000
7471143,2009
6308202,2017
7973093,2016
14320397,2009
13725386,2020
9190408,2001
5223409,2013
22850701,2020
7101342,2013
29079367,2021
12986261,2000
11651108,2004
50424193,2022
22498026,2013
6162587,2001
22477189,2020
24263100,2010
10264310,2023
6873921,2018
5344108,2012
3039753,2010
6545165,2005
14737487,2007
13348376,2014
11106254,2019
20838618,2000
13707955,2013
8139885,2016
14487906,2005
23606771,2001
26953061,2008
6877901,2002
26466281,2021
10231482,2019
10812771,
15809892,2014
5736374,2003
13772848,2007
11836123,2001
21329813,2001
8197683,2013
25617925,2012
9488919,2015
13083750,2004
24521727,2002
4962992,2006
11618124,2003
27664622,2016
14014163,2015
7754051,2014
15528906,2004
9026291,2010
14866842,2011
5035079,2018
21179948,2008
10085097,2010
5122917,2018
17290797,2001
8418834,2024
11227534,2015
5671864,2004
6274702,2008
3480905,2009
9803019,2013
5091440,2000
12732319,2018
29291842,2020
14290996,2019
28965083,2021
12579108,2021
10851766,2007
5610858,2000
6545184,2024
13403531,2007
11981354,2002
8939267,2015
27419029,2007
24377149,2023
16455826,2020
22547816,2019
1734903,2003
28467748,2005
11156199,2012
7465618,2006
2942169,2000
14605830,2014
5340096,2014
10908530,2011
12508306,2004
12515819,2000
18183696,
13780438,2023
17200272,2024
13698803,2017
12774814,2020
6777243,2023
6070235,2002
23577897,2011
3079779,2017
28791434,2023
14078618,2013
7535455,2018
13168075,2023
21869196,
8249971,2024
24135739,2008
14743108,2002
22663120,2018
7290565,2018
12843903,2017
13061449,unknown
7233626,2016
8407430,2023
6204601,2007
11966282,2024
16091606,2021
12250987,2022
5849565,2019
7809098,2007
22562787,2004
28161114,2015
25600066,2018
14917375,2013
11902488,2012
5821301,2012
21804081,2009
17791158,2022
13692037,2019
28443392,2004
9258846,2019
11404266,2014
6176115,2001
8259073,2015
5994786,2024
16758980,2022
9090800,2016
11784528,2021
7432580,
25226328,2010
5745335,2010
10488868,2021
28663575,2016
9312614,2000
12885446,2013
4375488,2003
10493479,2019
8383592,2012
7251116,2005
6199340,2012
5205621,2020
26604680,2015
5381104,2008
12662073,2013
15116483,2011
25760046,2007
28045537,2015
8016035,2017
12512247,2022
6903415,2003
11660480,2019
24416936,2006
8873979,2005
5917079,2006
13517772,2023
27597811,2022
23013687,2009
18547479,2007
15236959,2023
13035155,2004
17340730,2017
11600870,2011
17450874,2000
49594518,2002
20320709,2024
25771710,2008
6799377,2014
11805809,2001
5010594,2001
27464719,2007
5484444,2014
24996131,2024
14095035,2014
19715801,2001
4553326,2024
11151422,2013
11220596,2024
10605531,2001
9793158,2019
19348680,2016
5315237,2007
15572097,2020
26804748,2014
7209186,2020
9777094,2007
18391871,2012
9841967,2023
9069230,2000
10610554,2017
25390721,2013
2133957,2008
5204098,2016
22546877,2005
2120317,2005
17359910,2024
6150262,2002
13863949,2010
10587073,2022
26035117,2008
11757684,2014
10461865,2022
8375461,2013
14779302,2005
5839021,2012
28513836,2018
15553129,2010
5660013,2007
12657199,2020
11491304,2007
2059015,2017
10120869,2021
13276066,2011
26981737,2009
23650821,2006
13993965,2020
5895371,2020
15856463,2019
10632131,2008
14003056,2007
17953424,2010
19817846,2005
17138569,2002
23292503,2019
14483397,2022
19608586,2013
9722137,2023
13980320,2013
17735749,2014
12314854,2000
13321162,2011
27424205,2010
7420199,2006
14785811,2011
5449394,2008
12340259,2012
3713674,2012
12431956,2005
22875995,2014
1507831,2016
2671984,2001
27742806,2006
5680804,2000
14259667,2003
10685433,2009
24962671,2004
17760117,2019
6639706,2009
24300657,2011
11688200,2001
7797219,2002
3756986,2022
19587349,2021
27966620,2011
14150711,2001
12349526,2017
9347584,2000
20611591,2004
9763741,2018
25263800,2003
7309360,2010
9669997,2008
9437162,2023
23109574,2000
3621241,
11763645,2001
7021727,2023
14074219,2005
27322681,2000
19167033,2010
28128673,2020
8337160,2020
20788308,2017
12292689,2012
23392155,2012
6063937,2022
13759125,2018
2981679,unknown
6370370,2014
12424954,2005
13798151,2022
2262788,2021
13041313,2022
26767539,2002
14211493,2014
6483715,2001
11583750,2018
18934710,2005
26419483,2013
5102352,2022
25661749,2021
11552272,2000
19058521,2002
2631506,2014
12273180,2005
6873770,2005
8055242,2019
21018860,2024
9794545,2008
5620378,2014
11716645,2000
59802172,2001
19072267,2021
1112961,2016
11037364,2006
4971174,2016
11567262,2005
9334087,2014
9989215,2004
12386054,2004
26494069,2006
10216084,2024
6474595,2018
14031792,2007
14519618,2001
18743212,2021
28186295,2007
2583823,2012
5343381,2007
27315322,2020
14072349,2010
16005100,2024
20996113,2017
22953262,2016
5490227,2001
7235527,2019
6034596,2014
7534600,2021
17960177,2023
14410486,2008
8884888,2012
7588223,2001
5370838,2016
9920471,2008
28973318,2012
28540285,2015
10529870,2002
10377749,2010
7625336,2017
6117373,2014
14370397,2013
19047686,2021
9617961,2001
19692422,2011
2226967,2001
11135811,2012
22517301,2005
10338932,2005
10712687,2020
14975132,2024
20941420,2001
5292281,2011
13427591,2010
10945140,2003
12765022,2001
26690221,2020
11645276,2017
22642841,2011
12788304,2007
4524533,2002
13957356,2018
21946716,2003
25912096,2009
14658703,2006
9024623,2005
6961277,2014
11412098,2010
11079534,2007
12655915,2011
24827174,2024
6208719,2000
6315722,2022
9796767,2020
3999841,2002
10917387,2004
10612520,2018
7265088,2006
6639171,2022
16647500,2018
17043361,2018
19903922,2009
18949441,2002
27491625,2005
18632442,2013
6572245,2024
6223407,2009
5331047,2015
17422672,2007
2321667,2010
3443249,2010
22938775,2006
10438507,2013
22988423,2007
5347515,2020
17553225,2018
24003760,2017
6077081,2015
1458047,2019
29600087,2006
14031142,2011
8885018,2012
2943451,2019
6287468,2017
24249829,2015
14502775,2011
9988758,2001
11303269,2008
5909189,2014
23378147,2011
12643410,2015
6879428,2015
14208888,2003
10504153,2017
6727875,2024
6397748,2020
5417954,2023
5160589,2010
10928038,2018
11785161,2020
6555293,2008
13277313,2021
28942279,2023
24327314,2005
6610080,2020
14786264,2003
13237909,2002
3331757,2016
5885186,2018
9259867,2024
18256479,2003
5012807,2019
23153523,2010
27550844,2015
26861865,2010
5927453,2009
12651837,2000
6084908,2021
18004625,2021
14750310,2021
7496484,2015
27171205,2007
28236342,2024
13927360,2023
14321450,2007
1123289,2012
15428349,2024
11230764,2019
29601447,2023
10948900,2012
6493952,2022
11318208,2004
13489940,2017
4259518,2024
11732777,2003
19536886,2024
10873882,2011
13691790,2005
10937526,2018
8400649,2020
14271137,2000
15130952,2023
11978186,2013
25820265,2022
7944316,2006
9557549,2003
7447989,2002
9741338,2007
7882910,2005
10197577,2018
29927114,2024
12776176,2004
10625045,2018
13351267,2007
13950968,2002
10719500,2000
5406283,2012
11023325,2022
22532488,2005
22843439,2017
14188754,2017
26967631,2021
14600909,2017
5890762,2019
14212997,2017
5982795,2015
6580754,2016
10914379,2013
9360774,2020
7718546,2004
16991051,2001
5740835,2019
8707733,2007
8857614,2006
12140653,2004
10486549,2016
1742944,2008
25179337,2022
10245067,2010
24111082,2003
20534277,2021
1331709,2008
15887394,2013
25477805,2024
13157458,2016
12262161,2010
21729798,2004
5010236,2011
29326601,2002
16272680,2007
12350510,2014
8272255,2019
6958638,2013
6823418,2011
5577541,2003
9334113,2000
7113807,2018
6820749,2000
22236613,2007
11714494,2006
7503599,2015
7410577,2022
27985238,2022
11990392,2001
11238920,2006
6970700,2014
5468574,2017
13932815,2004
22175826,2016
4006843,2021
15008088,2011
11302994,2013
13276585,2000
28160450,2006
4002790,2021
11922166,2021
4821997,2004
5809717,2011
13164140,2023
10967587,2019
5430376,2015
14949975,2019
24109670,2011
24091074,2012
15197663,2016
14200518,2015
10460462,2003
6051791,2013
20161908,2011
27450055,2005
12577584,2018
28483066,2003
21687944,2015
9078383,2007
9137993,2023
6390345,2014
5330021,2008
23166948,2006
18693015,2023
6144902,2013
12990639,2007
24472936,2001
7926986,2009
7684522,2011
22846751,2012
5730757,2004
11429907,2015
4259617,2009
12933084,2008
1369062,2011
1995315,2018
11773453,2018
12920597,2023
5090552,2017
1901543,2016
4365012,2023
7307895,2020
9179100,2021
13357712,2014
6387665,2017
11158190,2011
12731047,2006
26035223,2005
9554255,2019
12239677,2019
23650309,2005
11870996,2005
12736739,2000
14305862,2020
25993464,2008
5278213,2003
28645345,2004
5174330,2019
10242259,2000
17549373,2020
14611660,2024
23912997,2012
9026573,2019
24204479,2013
8195229,2013
13634825,2024
10751178,2012
10970621,2002
7930400,2023
14802329,2019
7718447,2005
9896082,2002
14861904,2011
6805215,2012
8530926,2003
6276352,2004
8896976,2019
29312458,2015
14276105,2011
1717180,2004
8450151,2018
6011124,2021
7336830,2003
20389410,2017
9019051,2010
8537545,2023
10596065,2012
5235940,2015
11316788,2002
12866395,2015
14913390,2019
18974492,2000
21616063,2016
29851879,2022
11525464,2002
6022755,2017
9774030,2001
14604688,2006
12302958,2022
7756126,2021
7742335,2003
16867263,2024
12540664,2022
17754133,2001
25032046,2006
14172241,2019
16509936,2005
18177179,2011
20492335,2008
2010919,2012
13866936,2011
7303696,
6533797,2024
5327206,2021
1877494,2003
9653747,2006
6836475,2018
15583748,2019
7684570,2022
1229338,2008
10679746,unknown
21196898,2014
6380759,2018
6407910,2018
3620486,2001
1699202,2006
12720108,2016
13669334,2019
6479264,2004
3431389,2021
6151499,2018
17731966,2001
14877039,2021
24351792,2001
6109859,2020
11008605,2024
12106044,2006
14375305,2008
3056882,2002
13206106,2022
7886794,2018
9702946,2021
9130057,2003
1231278,2021
6188401,2006
5541135,2012
9849025,2002
11457312,2023
10699858,2020
9136594,2020
11344083,2012
12124109,2004
5031993,2002
18331755,2005
6395256,2016
7722545,2013
17070916,2020
26225361,2008
29620916,2024
20624450,2002
6716598,2008
11375180,2013
23435976,2003
10076103,2008
2430339,2014
7545009,2024
19795520,2024
11770610,2000
2342875,2008
21474686,2009
9456333,2005
12907844,2018
20048178,2001
9386463,2022
15115506,2021
1992771,2007
7914137,2006
11749238,2024
13218615,2006
9131699,2001
12363005,2008
25893962,2024
1725970,2020
6843194,2004
16249562,2011
8722838,2024
11028001,2019
21316539,2004
9934895,2003
11099443,2000
9583908,2002
18282208,2018
10666259,2010
18579055,2018
21701891,2016
7194074,2021
8365429,2000
11823619,2000
12473346,2012
5207465,2012
2855944,2011
17434808,2013
10593729,2002
9151007,2011
12229372,2008
11599923,2003
10636542,2001
24830295,2024
6970698,2001
11570925,2017
14730871,2011
12946014,2004
14399716,2011
6138260,2022
10732636,2010
4389639,2016
11761169,2024
6772145,2001
9165475,2002
29461799,2014
5340005,2015
6400929,2008
20764399,2020
13915518,2020
7447857,2007
11434542,2005
3331149,2007
18278826,2008
26606216,2005
21394730,2003
27334015,2016
3579426,2021
7891095,2014
5316791,2020
25666664,2021
5216696,2017
5119600,2020
11118199,2015
8507040,2016
11880341,2002
1781415,2019
13948941,2003
8993117,2008
11470932,2017
19554025,2001
14458473,2011
24776656,2016
12915016,2019
27384785,2001
6596488,2005
13358495,2003
10576896,2005
3647743,2015
5446080,2007
9861097,2000
5652722,2005
28516141,2007
10667990,2017
10249309,2015
2146573,2024
4903747,2010
12261837,2003
8546374,2003
13772692,2020
18039833,2009
3194845,2017
24190559,2016
7951789,2021
29856656,2000
6086735,2019
8856909,2011
13406979,2011
15020683,2023
8545241,2023
3358435,2012
12461338,2015
29661367,2002
1589929,2011
18245236,2014
3780032,2005
8872212,2003
16081504,2002
6346437,2015
13531020,2006
8268394,2000
12374937,2005
5971810,2002
18740187,2003
20118796,2022
2824130,2011
13466559,2007
26787880,2007
