omset,tahun_berdiri,kapasitas_produksi_mod
6470052,2002,273
12587027,2011,1361
14638494,2017,1590
11411301,2013,1114
12603348,2020,859
8287456,2018,1014
4350145,2003,664
6149804,2012,562
11481324,2010,1166
14020768,2005,1338
9722820,2017,991
5244981,2008,433
8948179,2005,795
9382695,2001,1037
10850950,2007,1531
8953184,2016,511
10005023,2001,879
5762421,2008,306
8355047,2017,1065
5028345,2011,340
9770558,2002,563
3733536,2007,396
10674333,2020,1370
12711792,2012,1330
14599197,2022,1395
7235518,2023,716
8234724,2006,1015
5274690,2021,316
7987210,2012,689
14490205,2006,1198
8301858,2018,508
7777065,2022,628
7774983,2008,904
7576074,2011,780
9461964,2002,989
5647356,2018,514
6220252,2015,633
14648150,2023,1113
12771391,2010,1083
6024603,2020,558
5842557,2022,554
14255051,2000,1394
10215552,2015,891
3463223,2005,233
12849460,2015,1996
53872874,2019,5797
12368394,2007,1231
14249242,2001,1239
13847322,2013,1142
12898308,2001,1142
5419949,2003,515
9042011,2017,417
8233471,2011,423
7965088,2011,585
14076086,2001,1345
6267516,2004,507
4956257,2000,652
5725491,2017,254
4105902,2003,237
4723750,2004,631
13427146,2012,1261
7578725,2024,840
14416405,2001,1899
13969399,2010,1086
7235892,2009,622
5997549,2013,477
6312752,2017,216
14086345,2020,1202
8339614,2011,921
4966803,2018,509
3973180,2021,418
13046724,2006,1091
6741421,2020,476
11201493,2000,1319
6538531,2014,487
6942696,2001,666
13175865,2016,1246
8002836,2023,998
4385247,2008,512
5380911,2007,258
10168794,2008,651
3915048,2006,407
13072391,2011,1175
8745125,2004,689
11692030,2002,1311
3571918,2015,319
3703938,2021,313
13075189,2000,1399
6355252,2014,492
10114759,2013,1264
6859667,2010,463
13693862,2010,1430
5521475,2007,709
13027198,2018,825
5072288,2011,382
9062627,2011,1053
8121773,2013,952
11728234,2019,1023
6811037,2011,468
8177070,2009,918
14458252,2013,1659
11086729,2000,728
4164721,2012,177
11898698,2009,1137
5174272,2012,544
5493449,2024,427
14409522,2000,1511
12829653,2006,984
11143930,2011,507
8044715,2009,634
11935546,2013,1101
14555109,2015,1254
8735316,2014,544
5457271,2008,180
7512794,2001,569
12862135,2001,1407
10146841,2004,1198
3580704,2013,455
10195745,2009,737
9493513,2015,605
8638866,2002,874
8168449,2018,854
13665317,2015,1358
5691906,2000,164
3778306,2011,193
11227283,2014,1011
11295382,2014,1141
6312144,2004,685
7672293,2023,709
5574264,2021,537
7243640,2008,657
5017908,2014,536
11708235,2005,1140
8721186,2001,794
9538250,2013,800
11147545,2022,1030
8333614,2002,841
13233555,2008,1279
8536604,2001,840
6476157,2020,803
14304631,2000,1384
9065562,2016,677
6805053,2020,757
9965266,2002,595
8694883,2021,557
12891091,2018,1263
4251780,2005,432
9323015,2008,572
4284637,2009,305
8335179,2011,623
12777595,2022,1038
12956253,2014,1429
8098943,2004,861
5681322,2023,490
13270976,2010,1066
8643101,2001,498
6609869,2005,831
11624743,2005,1200
10014388,2002,746
14430933,2014,1525
6982433,2008,603
4570117,2015,345
5662253,2022,562
15142160,2002,1172
7489009,2008,599
9547234,2016,885
8944540,2021,698
8202326,2020,864
8653745,2009,1156
14636106,2024,1125
6335950,2002,268
4370772,2008,77
9045544,2010,780
17314073,2012,1380
6946553,2009,650
5238952,2019,472
8925471,2010,467
6007514,2005,219
9023367,2003,871
10227112,2000,954
5243665,2003,384
3958112,2006,98
10508636,2020,1058
13595008,2000,1587
7376543,2004,705
6215661,2016,399
12161199,2024,1117
9304744,2008,545
5377405,2000,633
4337289,2002,378
7257874,2019,315
10413698,2016,872
14082157,2002,1417
10037480,2014,831
4846789,2021,372
8241378,2009,492
5202754,2015,537
10626668,2015,811
12771370,2003,603
12193730,2021,1016
11511295,2003,1283
4071360,2024,286
11783923,2014,1499
10850311,2010,1083
12008936,2002,1176
3941933,2013,310
12658069,2019,1136
12930971,2020,1110
11824074,2013,1000
9200368,2001,938
8656384,2021,583
10639071,2024,714
7309024,2008,438
4286323,2008,657
5124041,2015,523
12743834,2007,1240
12486075,2021,866
5794038,2000,607
9388648,2006,819
6385677,2006,597
8462548,2023,559
12119953,2005,1143
13477472,2019,1116
11898912,2022,891
4345955,2018,473
9408447,2000,516
10222499,2002,1050
14065601,2000,1477
7925722,2009,535
13961662,2012,1050
13318726,2002,1156
4064256,2009,380
12549633,2005,1104
10000484,2016,998
14234485,2016,1796
3738870,2014,239
6347566,2003,260
6407250,2010,705
5562262,2022,755
10789302,2022,1068
3380564,2007,131
3488078,2003,269
14128377,2020,981
8309933,2021,870
7688305,2023,425
12610122,2010,1071
11834809,2002,827
16404314,2005,1547
6597333,2010,515
4190739,2022,377
8231314,2001,739
10545431,2023,727
8561958,2000,893
11264259,2022,1010
3653433,2021,167
10581286,2005,1473
14316371,2023,1444
10070868,2022,874
8585694,2003,1055
5839052,2006,813
13606523,2014,1204
11643219,2004,1142
5335027,2001,303
7271488,2001,616
12674026,2005,1103
8052968,2007,754
6187647,2016,598
6717484,2002,691
7065823,2004,667
5942106,2001,315
12568828,2012,903
14334462,2010,1158
14171634,2002,1218
3711423,2024,450
10299017,2011,667
4665573,2024,343
12833825,2004,1419
13523893,2015,1154
12746830,2013,1281
12827058,2008,1133
6311282,2023,597
9153264,2001,773
9721315,2007,1021
13251030,2016,797
13923720,2013,1173
10595594,2005,1026
3752531,2018,384
4948432,2000,653
4755317,2020,346
6363601,2008,813
12266627,2023,949
4324031,2023,557
4152718,2014,465
8081593,2011,541
10354343,2015,1005
13688303,2021,1237
26270096,2012,2719
27224296,2013,2430
10123202,2010,845
28611140,2022,3314
17517239,2009,1581
11233185,2003,1216
13896011,2022,1208
29394616,2006,3548
14219561,2000,1111
26171301,2003,2160
5140876,2021,680
16474103,2013,1376
23973331,2019,2885
6139629,2004,688
8356269,2011,715
27542940,2023,1726
14611180,2022,1333
29274020,2023,2775
18378060,2022,2087
14779385,2002,1811
24026435,2021,1946
8862870,2001,960
8719054,2001,937
11534422,2010,1308
19495765,2022,1976
9428461,2003,431
8611930,2008,739
14223367,2024,978
27107569,2000,2429
23465993,2017,2574
6640057,2020,638
9355005,2017,1086
9937094,2001,971
5671779,2020,280
12379057,2014,485
8598558,2006,799
25847942,2017,2308
7340780,2024,468
23499288,2001,1489
14204575,2023,1094
13591109,2004,1189
10869782,2017,1140
25611802,2018,2461
11493883,2017,1433
18180428,2023,1330
11458878,2016,1253
29239401,2016,2745
6048521,2003,645
20571664,2004,1742
27756497,2008,3079
23590191,2017,2308
21769489,2007,1756
10926564,2008,987
10319273,2007,878
25168566,2001,2547
21447652,2010,1539
20337550,2001,1869
21681936,2016,2158
21233936,2001,1977
22012191,2003,2558
27593635,2004,2924
23289192,2011,2156
21944339,2012,2116
22981806,2017,2248
22388462,2017,2232
26854583,2004,1672
22508557,2013,1967
26606444,2019,1808
21483858,2016,2473
24416923,2004,2241
10621948,2020,916
27106217,2018,2929
22809880,2017,2282
25609782,2015,1888
26081176,2001,2392
21305703,2004,1846
27845403,2023,1779
23266143,2005,1879
21173005,2018,1890
24736147,2022,2248
22297409,2017,1488
27700773,2004,3110
24047626,2008,2189
22102998,2006,2062
21178637,2012,2110
20766348,2022,1630
20606429,2022,2073
23173269,2019,2001
24459501,2020,1894
23660596,2017,2429
24135243,2011,2858
20682895,2005,2179
24408442,2017,2652
22330033,2016,1865
23875476,2020,1558
25782227,2007,3047
25510564,2007,3260
25893739,2015,3083
24990566,2002,2177
23754589,2023,1731
25610963,2002,1916
23612500,unknown,1504
23047854,2023,2094
24399830,2024,2936
24122750,2007,2180
26513259,2018,2600
22216334,2017,2592
25971345,2000,2236
23748619,2005,3036
20096915,2000,2574
27818329,2024,2527
26196994,2014,2179
24067431,2017,2522
25516800,2009,2220
22253908,2008,1611
27365769,2011,3133
23824278,2017,2709
27029651,2005,2584
21468874,2019,1509
25154317,2018,1809
20087316,2007,1895
21797870,2008,1827
21391531,2016,1851
25730944,2012,2837
22011689,2023,2321
21375499,2010,2498
20316695,2017,1519
24953060,2015,2171
22634398,2001,2397
23784556,2022,2390
20379394,2006,2441
22765633,2018,2276
22167642,2000,2770
21048225,2013,2149
23115927,2002,2569
27591103,2007,2417
20107954,2013,1863
24105134,2002,2614
24574073,2007,2960
25233976,2005,2657
26173055,2023,2396
20368968,2001,2384
22797171,2007,1244
23417626,2018,1596
22994616,2003,2404
27788531,2009,2592
20067901,2012,2072
22626554,2013,2122
21689369,2005,2226
22352885,2001,1753
23924397,2012,2454
20088961,2007,2214
21467859,2016,2449
25573483,2009,3250
27827880,2010,2702
21814845,2001,2125
20643763,2019,1350
26154629,2020,2196
25655901,2009,2299
21092334,2020,2344
20183813,2004,1645
20462098,2019,2182
24542279,2011,2277
26102930,2016,2347
22862967,2016,2218
25684821,2001,2216
21820730,2009,1856
27677486,2005,1785
27892630,2015,2480
25528323,2007,2163
21814624,2005,1822
25914286,2005,2591
27285532,2008,2839
24590606,2000,2380
27649254,2013,3032
21178906,2020,2175
22331559,2012,1954
20747148,2013,1748
26456535,2020,2599
21305066,2019,2188
25330196,2013,2955
23889942,2000,2706
26766290,2003,2245
26387572,2023,2407
26793839,2017,2794
26090777,2006,2896
21741704,2006,2372
25591485,2011,2350
26116159,2016,1873
25890312,2007,1967
22091705,2002,2152
9193215,2020,898
29107248,2020,2180
6897704,2003,616
15048949,2013,1563
14422687,2010,995
12888390,2023,1464
6866306,2015,537
12350324,2020,1444
12305473,2012,985
25406456,2018,1916
27865119,2018,2379
7892924,2024,684
19996178,2010,1709
28192649,2024,2522
3103167,2005,292
15776941,2022,1397
22841953,2000,2091
26333273,2012,1687
5099375,2018,499
29924220,2011,2743
9111335,2007,1156
24906490,2013,1913
6676420,2008,267
14031543,2008,1455
11799022,2007,1158
11820657,2002,825
4597621,2018,163
20237414,2000,2427
7636633,2013,947
26669197,2023,1362
7212262,2014,553
8141366,2019,1054
8953931,2018,704
12095395,2000,977
17417239,2007,1512
8236395,2001,512
15984632,2010,950
2144308,2013,280
23235170,2013,1413
11506458,2023,1104
5206216,2016,587
5480423,2003,240
13623954,2004,994
15623655,2002,1797
12418050,2004,1267
5988826,2013,418
8936307,2007,1051
14148805,2000,1631
24112771,2002,2349
12718800,2019,925
9606982,2022,775
8544116,2023,822
28816657,2016,2592
14068916,2010,1548
29167109,2012,1976
14021778,2002,868
13616372,2017,1293
19135157,2003,1596
5251426,2016,353
22996744,2006,1426
26523239,2007,2474
11595449,2003,1040
27066093,2006,2814
10064609,2016,923
13919116,2010,1236
12964821,2022,1492
20997943,2011,1454
11834395,2013,1208
9620108,2024,503
6726068,2018,443
8640963,2022,526
5818279,2014,635
10921011,2017,974
19449727,2011,1791
25060753,2010,1854
28138434,2020,2478
7494217,2019,521
26734105,2018,2658
8119016,2002,529
14900350,2016,1750
6251728,2018,260
8613796,2012,606
27325237,2024,3310
7753076,2006,606
6727424,2009,358
15606453,2007,1498
12968998,2006,1058
8992718,2023,632
13566281,2009,942
12514100,2004,1850
28142703,2017,2501
4340187,2009,86
22205428,2004,2637
8105585,2003,843
28096155,2020,2255
7994168,2006,530
13165757,2024,1380
9713210,2008,821
8317024,2003,358
23870954,2000,2949
7471143,2009,581
6308202,2017,810
7973093,2016,959
14320397,2009,1029
13725386,2020,1536
9190408,2001,687
5223409,2013,156
22850701,2020,1949
7101342,2013,700
29079367,2021,2484
12986261,2000,1104
11651108,2004,1338
50424193,2022,4810
22498026,2013,1754
6162587,2001,658
22477189,2020,2160
24263100,2010,1201
10264310,2023,1024
6873921,2018,676
5344108,2012,464
3039753,2010,357
6545165,2005,457
14737487,2007,1447
13348376,2014,799
11106254,2019,1103
20838618,2000,2650
13707955,2013,981
8139885,2016,576
14487906,2005,1125
23606771,2001,2242
26953061,2008,2025
6877901,2002,682
26466281,2021,2838
10231482,2019,1044
10812771,,566
15809892,2014,1752
5736374,2003,652
13772848,2007,1486
11836123,2001,1168
21329813,2001,2057
8197683,2013,935
25617925,2012,3216
9488919,2015,648
13083750,2004,1479
24521727,2002,2240
4962992,2006,405
11618124,2003,679
27664622,2016,2442
14014163,2015,1005
7754051,2014,600
15528906,2004,1098
9026291,2010,716
14866842,2011,1245
5035079,2018,447
21179948,2008,1355
10085097,2010,587
5122917,2018,497
17290797,2001,1335
8418834,2024,968
11227534,2015,1072
5671864,2004,591
6274702,2008,791
3480905,2009,243
9803019,2013,757
5091440,2000,573
12732319,2018,1293
29291842,2020,2637
14290996,2019,1699
28965083,2021,2595
12579108,2021,1154
10851766,2007,987
5610858,2000,334
6545184,2024,588
13403531,2007,1599
11981354,2002,1200
8939267,2015,808
27419029,2007,2476
24377149,2023,2401
16455826,2020,1745
22547816,2019,2329
1734903,2003,83
28467748,2005,2803
11156199,2012,1125
7465618,2006,473
2942169,2000,255
14605830,2014,721
5340096,2014,537
10908530,2011,1143
12508306,2004,1331
12515819,2000,1038
18183696,,1779
13780438,2023,1649
17200272,2024,2036
13698803,2017,1244
12774814,2020,1201
6777243,2023,795
6070235,2002,276
23577897,2011,2055
3079779,2017,418
28791434,2023,3146
14078618,2013,1390
7535455,2018,384
13168075,2023,1188
21869196,,1799
8249971,2024,802
24135739,2008,1904
14743108,2002,1056
22663120,2018,1285
7290565,2018,872
12843903,2017,1066
13061449,unknown,1233
7233626,2016,639
8407430,2023,537
6204601,2007,327
11966282,2024,837
16091606,2021,1257
12250987,2022,1208
5849565,2019,377
7809098,2007,1031
22562787,2004,2495
28161114,2015,3000
25600066,2018,2326
14917375,2013,1805
11902488,2012,1028
5821301,2012,501
21804081,2009,2084
17791158,2022,1870
13692037,2019,1425
28443392,2004,2422
9258846,2019,718
11404266,2014,1189
6176115,2001,662
8259073,2015,659
5994786,2024,256
16758980,2022,1476
9090800,2016,947
11784528,2021,1516
7432580,,434
25226328,2010,2159
5745335,2010,435
10488868,2021,1259
28663575,2016,2651
9312614,2000,643
12885446,2013,1321
4375488,2003,310
10493479,2019,668
8383592,2012,570
7251116,2005,962
6199340,2012,608
5205621,2020,465
26604680,2015,2361
5381104,2008,511
12662073,2013,1226
15116483,2011,1471
25760046,2007,2443
28045537,2015,3016
8016035,2017,718
12512247,2022,889
6903415,2003,498
11660480,2019,574
24416936,2006,3115
8873979,2005,974
5917079,2006,377
13517772,2023,1158
27597811,2022,2273
23013687,2009,2750
18547479,2007,1230
15236959,2023,1431
13035155,2004,1160
17340730,2017,1863
11600870,2011,1028
17450874,2000,1038
49594518,2002,4458
20320709,2024,1526
25771710,2008,2429
6799377,2014,855
11805809,2001,643
5010594,2001,306
27464719,2007,2300
5484444,2014,413
24996131,2024,2637
14095035,2014,1241
19715801,2001,1969
4553326,2024,293
11151422,2013,1065
11220596,2024,1203
10605531,2001,790
9793158,2019,1054
19348680,2016,1805
5315237,2007,624
15572097,2020,1369
26804748,2014,2664
7209186,2020,630
9777094,2007,860
18391871,2012,1783
9841967,2023,1005
9069230,2000,551
10610554,2017,1290
25390721,2013,1555
2133957,2008,78
5204098,2016,433
22546877,2005,2251
2120317,2005,338
17359910,2024,999
6150262,2002,451
13863949,2010,683
10587073,2022,965
26035117,2008,2539
11757684,2014,1460
10461865,2022,973
8375461,2013,957
14779302,2005,1522
5839021,2012,436
28513836,2018,1986
15553129,2010,1509
5660013,2007,247
12657199,2020,1488
11491304,2007,1004
2059015,2017,287
10120869,2021,806
13276066,2011,1284
26981737,2009,2604
23650821,2006,2175
13993965,2020,1160
5895371,2020,579
15856463,2019,1176
10632131,2008,682
14003056,2007,1625
17953424,2010,1895
19817846,2005,1854
17138569,2002,2109
23292503,2019,2052
14483397,2022,1701
19608586,2013,1873
9722137,2023,651
13980320,2013,1790
17735749,2014,1958
12314854,2000,1090
13321162,2011,1411
27424205,2010,2365
7420199,2006,813
14785811,2011,667
5449394,2008,307
12340259,2012,1372
3713674,2012,273
12431956,2005,1185
22875995,2014,1585
1507831,2016,296
2671984,2001,354
27742806,2006,2488
5680804,2000,427
14259667,2003,1594
10685433,2009,1426
24962671,2004,2724
17760117,2019,2349
6639706,2009,421
24300657,2011,1913
11688200,2001,770
7797219,2002,778
3756986,2022,335
19587349,2021,1755
27966620,2011,2980
14150711,2001,1638
12349526,2017,736
9347584,2000,712
20611591,2004,2207
9763741,2018,777
25263800,2003,2003
7309360,2010,836
9669997,2008,589
9437162,2023,784
23109574,2000,2274
3621241,,220
11763645,2001,1262
7021727,2023,516
14074219,2005,1679
27322681,2000,2484
19167033,2010,2002
28128673,2020,2967
8337160,2020,619
20788308,2017,1165
12292689,2012,1210
23392155,2012,2198
6063937,2022,623
13759125,2018,1196
2981679,unknown,183
6370370,2014,906
12424954,2005,755
13798151,2022,1462
2262788,2021,102
13041313,2022,1101
26767539,2002,2346
14211493,2014,1076
6483715,2001,669
11583750,2018,1391
18934710,2005,1909
26419483,2013,2502
5102352,2022,285
25661749,2021,2609
11552272,2000,1574
19058521,2002,1627
2631506,2014,158
12273180,2005,975
6873770,2005,518
8055242,2019,180
21018860,2024,2095
9794545,2008,697
5620378,2014,225
11716645,2000,1249
59802172,2001,4641
19072267,2021,1643
1112961,2016,210
11037364,2006,667
4971174,2016,190
11567262,2005,1116
9334087,2014,1084
9989215,2004,551
12386054,2004,1231
26494069,2006,2722
10216084,2024,458
6474595,2018,707
14031792,2007,1526
14519618,2001,1241
18743212,2021,2157
28186295,2007,3157
2583823,2012,212
5343381,2007,389
27315322,2020,2095
14072349,2010,1277
16005100,2024,1643
20996113,2017,1822
22953262,2016,1252
5490227,2001,679
7235527,2019,675
6034596,2014,462
7534600,2021,830
17960177,2023,2159
14410486,2008,528
8884888,2012,886
7588223,2001,403
5370838,2016,543
9920471,2008,923
28973318,2012,3003
28540285,2015,2419
10529870,2002,522
10377749,2010,835
7625336,2017,754
6117373,2014,706
14370397,2013,985
19047686,2021,2113
9617961,2001,725
19692422,2011,1947
2226967,2001,107
11135811,2012,1053
22517301,2005,2437
10338932,2005,655
10712687,2020,811
14975132,2024,1426
20941420,2001,2829
5292281,2011,319
13427591,2010,1775
10945140,2003,1463
12765022,2001,1138
26690221,2020,2347
11645276,2017,888
22642841,2011,2071
12788304,2007,799
4524533,2002,372
13957356,2018,1690
21946716,2003,1797
25912096,2009,2302
14658703,2006,856
9024623,2005,888
6961277,2014,662
11412098,2010,1051
11079534,2007,952
12655915,2011,1077
24827174,2024,2518
6208719,2000,538
6315722,2022,607
9796767,2020,930
3999841,2002,492
10917387,2004,1148
10612520,2018,1004
7265088,2006,924
6639171,2022,658
16647500,2018,1939
17043361,2018,1761
19903922,2009,1181
18949441,2002,2198
27491625,2005,2619
18632442,2013,1701
6572245,2024,627
6223407,2009,485
5331047,2015,496
17422672,2007,1413
2321667,2010,325
3443249,2010,266
22938775,2006,1974
10438507,2013,732
22988423,2007,2238
5347515,2020,491
17553225,2018,1743
24003760,2017,1803
6077081,2015,260
1458047,2019,160
29600087,2006,3483
14031142,2011,999
8885018,2012,1126
2943451,2019,270
6287468,2017,549
24249829,2015,2085
14502775,2011,935
9988758,2001,1120
11303269,2008,839
5909189,2014,384
23378147,2011,2569
12643410,2015,665
6879428,2015,332
14208888,2003,1295
10504153,2017,1017
6727875,2024,678
6397748,2020,508
5417954,2023,873
5160589,2010,408
10928038,2018,935
11785161,2020,874
6555293,2008,597
13277313,2021,1376
28942279,2023,3272
24327314,2005,1636
