omset,tahun_berdiri,kapasitas_produksi
8397271,2024,181
9929363,2019,83
8532160,2007,50
4127406,2014,380
8794321,2006,1188
4001782,2002,683
5787890,2012,700
12510943,2024,927
7391969,2005,1145
6788700,2003,481
10849408,2019,1197
6913926,2004,283
3963117,2001,50
9974766,2004,153
7430753,2007,349
8351894,,415
5506773,2015,1181
4267724,2010,279
7301151,2010,1011
8119004,2003,225
11529632,2019,536
13826704,2011,50
3699315,2023,50
7816956,2018,757
8610701,2002,409
11711421,2000,1292
11089954,2005,905
8012061,2001,199
5260772,2019,1261
8362270,2024,326
13711110,2009,1475
5182892,2011,161
3595702,2009,475
13811360,2015,1210
5954934,2006,503
10230450,2019,50
8068999,2019,397
13625868,2001,1778
13952353,2013,1199
12118049,2016,1177
3904029,2007,50
9848849,2022,313
8784732,2024,590
5354538,2004,556
6184738,2019,929
5844676,2021,257
8733971,2010,626
9353632,2002,673
10749652,2011,141
10095467,2014,50
13408460,2010,1044
4388715,2018,374
14322669,2010,382
9650764,2019,50
13080260,2015,1362
10655518,2007,449
3729513,2007,402
12491006,2022,1722
4915452,2000,50
4707324,2000,50
7880622,2000,608
9413662,2005,1439
5179361,2000,50
7842202,2008,1477
12711385,2009,803
4084483,2014,224
7959634,2008,343
8043912,2012,325
4964679,2013,669
5655303,2014,50
11560191,2003,1075
3961745,2011,50
10336471,2012,328
5696683,2006,1355
6361849,2014,535
8012209,2020,862
5685954,2001,753
11976717,2020,51
3905860,2005,882
8405395,2004,50
10193691,2000,258
8850620,2009,248
7990169,2018,710
9845778,2007,786
9824197,2014,432
6781950,2001,324
6338589,2012,50
10590699,2024,50
14668787,2003,1352
11693271,2002,1109
7780167,2023,1266
10959158,2000,222
11155820,2024,1022
3639829,2015,169
6509054,2009,828
3474226,2005,583
11952670,,1005
9872397,2016,477
5269200,2003,773
7097785,2022,674
11247217,2019,197
8694367,2024,50
7502494,2022,283
8561669,2011,1321
11481631,2024,1193
12733526,2024,214
6576091,2017,50
8119589,2001,1030
14147684,2010,126
9512240,2008,898
10724055,2005,116
5147839,2005,983
14108515,2004,380
7397555,2002,895
6159060,2004,744
11836894,2011,771
4949582,2020,50
8954599,2009,50
6531998,2009,330
4588871,2016,434
7927225,2003,50
4969743,2014,50
9010390,2017,681
9615187,2017,956
10385117,2016,527
14481739,2016,1481
9431856,2018,50
10969382,2013,595
14634538,2024,1965
9358112,2015,742
3793516,2024,211
3983663,2021,1101
12765252,2021,50
4378058,2011,578
9723657,2010,1284
4516863,2014,212
4086434,2018,535
4640794,2020,50
6920750,2020,97
10248760,2024,834
6022968,2006,754
13769622,2001,1475
8746781,2013,1284
7350733,2015,414
6283099,2005,867
13221213,2006,781
12536060,2015,1446
10831424,2024,745
8115053,2021,553
6392398,2011,654
5707068,2006,50
13448256,2004,50
5972407,2024,323
6470052,2002,50
12587027,2011,1387
14638494,2017,1486
11411301,2013,1055
12603348,2020,50
8287456,2018,1160
4350145,2003,1112
6149804,2012,498
11481324,2010,1072
14020768,2005,813
9722820,2017,952
5244981,2008,231
8948179,2005,526
9382695,2001,1062
10850950,2007,1985
8953184,2016,50
10005023,2001,601
5762421,2008,50
8355047,2017,1261
5028345,2011,87
9770558,2002,50
3733536,2007,428
10674333,2020,1448
12711792,2012,1123
14599197,2022,1266
7235518,2023,562
8234724,2006,1185
5274690,2021,50
7987210,2012,283
14490205,2006,788
8301858,2018,50
7777065,2022,409
7774983,2008,858
7576074,2011,619
9461964,2002,837
5647356,2018,363
6220252,2015,671
14648150,2023,103
12771391,2010,645
6024603,2020,359
5842557,2022,529
14255051,2000,1204
10215552,2015,537
3463223,2005,50
12849460,2015,2735
53872874,2019,4088
12368394,2007,847
14249242,2001,1152
13847322,2013,793
12898308,2001,877
5419949,2003,458
9042011,2017,50
8233471,2011,50
7965088,2011,183
14076086,2001,936
6267516,2004,358
4956257,2000,837
5725491,2017,50
4105902,2003,50
4723750,2004,810
13427146,2012,826
7578725,2024,844
14416405,2001,2208
13969399,2010,649
7235892,2009,312
5997549,2013,211
6312752,2017,50
14086345,2020,704
8339614,2011,994
4966803,2018,505
3973180,2021,428
13046724,2006,612
6741421,2020,116
11201493,2000,1249
6538531,2014,146
6942696,2001,528
13175865,2016,1119
8002836,2023,1275
4385247,2008,667
5380911,2007,50
10168794,2008,60
3915048,2006,499
13072391,2011,536
8745125,2004,281
11692030,2002,1386
3571918,2015,285
3703938,2021,192
13075189,2000,1184
6355252,2014,171
10114759,2013,1353
6859667,2010,50
13693862,2010,1239
5521475,2007,990
13027198,2018,59
5072288,2011,219
9062627,2011,1242
8121773,2013,1016
11728234,2019,539
6811037,2011,50
8177070,2009,1074
14458252,2013,1404
11086729,2000,111
4164721,2012,50
11898698,2009,1035
5174272,2012,813
5493449,2024,261
14409522,2000,1189
12829653,2006,250
11143930,2011,50
8044715,2009,418
11935546,2013,759
14555109,2015,926
8735316,2014,50
5457271,2008,50
7512794,2001,189
12862135,2001,1260
10146841,2004,1164
3580704,2013,699
10195745,2009,341
9493513,2015,55
8638866,2002,698
8168449,2018,718
13665317,2015,1310
5691906,2000,50
3778306,2011,50
11227283,2014,597
11295382,2014,918
6312144,2004,782
7672293,2023,412
5574264,2021,437
7243640,2008,585
5017908,2014,606
11708235,2005,988
8721186,2001,633
9538250,2013,280
11147545,2022,594
8333614,2002,730
13233555,2008,895
8536604,2001,669
6476157,2020,1038
14304631,2000,779
9065562,2016,265
6805053,2020,678
9965266,2002,50
8694883,2021,50
12891091,2018,1134
4251780,2005,393
9323015,2008,50
4284637,2009,193
8335179,2011,120
12777595,2022,480
12956253,2014,1540
8098943,2004,825
5681322,2023,258
13270976,2010,523
8643101,2001,50
6609869,2005,909
11624743,2005,863
10014388,2002,101
14430933,2014,1140
6982433,2008,322
4570117,2015,148
5662253,2022,490
15142160,2002,634
7489009,2008,315
9547234,2016,762
8944540,2021,291
8202326,2020,692
8653745,2009,1430
14636106,2024,561
6335950,2002,50
4370772,2008,50
9045544,2010,408
17314073,2012,498
6946553,2009,458
5238952,2019,295
8925471,2010,50
6007514,2005,50
9023367,2003,651
10227112,2000,732
5243665,2003,141
3958112,2006,50
10508636,2020,789
13595008,2000,1617
7376543,2004,441
6215661,2016,50
12161199,2024,787
9304744,2008,50
5377405,2000,706
4337289,2002,242
7257874,2019,50
10413698,2016,403
14082157,2002,1383
10037480,2014,371
4846789,2021,167
8241378,2009,50
5202754,2015,564
10626668,2015,453
12771370,2003,50
12193730,2021,643
11511295,2003,1434
4071360,2024,52
11783923,2014,1755
10850311,2010,1037
12008936,2002,970
3941933,2013,246
12658069,2019,536
12930971,2020,588
11824074,2013,737
9200368,2001,780
8656384,2021,126
10639071,2024,50
7309024,2008,50
4286323,2008,1100
5124041,2015,495
12743834,2007,727
12486075,2021,50
5794038,2000,685
9388648,2006,575
6385677,2006,382
8462548,2023,50
12119953,2005,953
13477472,2019,697
11898912,2022,108
4345955,2018,506
9408447,2000,50
10222499,2002,923
14065601,2000,1510
7925722,2009,50
13961662,2012,410
13318726,2002,667
4064256,2009,406
12549633,2005,616
10000484,2016,730
14234485,2016,1890
3738870,2014,75
6347566,2003,50
6407250,2010,707
5562262,2022,1037
10789302,2022,719
3380564,2007,50
3488078,2003,130
14128377,2020,192
8309933,2021,870
7688305,2023,50
12610122,2010,771
11834809,2002,93
16404314,2005,1218
6597333,2010,129
4190739,2022,368
8231314,2001,390
10545431,2023,75
8561958,2000,731
11264259,2022,561
3653433,2021,50
10581286,2005,1799
14316371,2023,1195
10070868,2022,489
8585694,2003,1108
5839052,2006,1036
13606523,2014,597
11643219,2004,711
5335027,2001,50
7271488,2001,440
12674026,2005,568
8052968,2007,535
6187647,2016,579
6717484,2002,581
7065823,2004,431
5942106,2001,50
12568828,2012,261
14334462,2010,563
14171634,2002,781
3711423,2024,546
10299017,2011,50
4665573,2024,90
12833825,2004,1463
13523893,2015,808
12746830,2013,940
12827058,2008,499
6311282,2023,430
9153264,2001,300
9721315,2007,867
13251030,2016,50
13923720,2013,845
10595594,2005,757
3752531,2018,378
4948432,2000,830
4755317,2020,69
6363601,2008,953
12266627,2023,464
4324031,2023,697
4152718,2014,625
8081593,2011,50
10354343,2015,801
13688303,2021,720
26270096,2012,2360
27224296,2013,1401
10123202,2010,379
28611140,2022,2861
17517239,2009,1253
11233185,2003,1052
13896011,2022,661
29394616,2006,3325
14219561,2000,210
26171301,2003,705
5140876,2021,864
16474103,2013,797
23973331,2019,2785
6139629,2004,808
8356269,2011,484
27542940,2023,50
14611180,2022,899
29274020,2023,3179
18378060,2022,2063
14779385,2002,1976
24026435,2021,1052
8862870,2001,789
8719054,2001,972
11534422,2010,1207
19495765,2022,1611
9428461,2003,50
8611930,2008,541
14223367,2024,108
27107569,2000,1583
23465993,2017,2522
6640057,2020,622
9355005,2017,1225
9937094,2001,649
5671779,2020,50
12379057,2014,50
8598558,2006,619
25847942,2017,1757
7340780,2024,50
23499288,2001,50
14204575,2023,392
13591109,2004,818
10869782,2017,997
25611802,2018,1847
11493883,2017,1582
18180428,2023,403
11458878,2016,1318
29239401,2016,1477
6048521,2003,697
20571664,2004,1106
27756497,2008,2678
23590191,2017,1532
21769489,2007,366
10926564,2008,764
10319273,2007,424
25168566,2001,1839
21447652,2010,197
20337550,2001,1202
21681936,2016,1794
21233936,2001,1517
22012191,2003,2369
27593635,2004,2588
23289192,2011,1586
21944339,2012,1344
22981806,2017,1306
22388462,2017,2012
26854583,2004,50
22508557,2013,1223
26606444,2019,50
21483858,2016,2595
24416923,2004,1478
10621948,2020,663
27106217,2018,2971
22809880,2017,2116
25609782,2015,831
26081176,2001,1047
21305703,2004,1309
27845403,2023,50
23266143,2005,1101
21173005,2018,1430
24736147,2022,1489
22297409,2017,50
27700773,2004,3077
24047626,2008,1023
22102998,2006,1294
21178637,2012,1847
20766348,2022,766
20606429,2022,1240
23173269,2019,1000
24459501,2020,266
23660596,2017,2081
24135243,2011,3195
20682895,2005,1945
24408442,2017,2058
22330033,2016,791
23875476,2020,442
25782227,2007,2689
25510564,2007,3499
25893739,2015,2914
24990566,2002,1446
23754589,2023,734
25610963,2002,411
23612500,unknown,87
23047854,2023,1340
24399830,2024,2718
24122750,2007,1131
26513259,2018,1927
22216334,2017,2220
25971345,2000,1483
23748619,2005,4257
20096915,2000,2485
27818329,2024,1393
26196994,2014,676
24067431,2017,3059
25516800,2009,1127
22253908,2008,548
27365769,2011,3350
23824278,2017,2731
27029651,2005,1469
21468874,2019,596
25154317,2018,295
20087316,2007,1277
21797870,2008,838
21391531,2016,841
25730944,2012,2874
22011689,2023,1808
21375499,2010,3698
20316695,2017,249
24953060,2015,1464
22634398,2001,2238
23784556,2022,1656
20379394,2006,2580
22765633,2018,1902
22167642,2000,2940
21048225,2013,1785
23115927,2002,2376
27591103,2007,933
20107954,2013,1348
24105134,2002,2239
24574073,2007,2883
25233976,2005,2523
26173055,2023,1051
20368968,2001,2139
22797171,2007,50
23417626,2018,50
22994616,2003,1788
27788531,2009,2186
20067901,2012,1519
22626554,2013,1555
21689369,2005,1482
22352885,2001,744
23924397,2012,2369
20088961,2007,1843
21467859,2016,2569
25573483,2009,3873
27827880,2010,2012
21814845,2001,1393
20643763,2019,155
26154629,2020,1407
25655901,2009,1065
21092334,2020,2090
20183813,2004,603
20462098,2019,1708
24542279,2011,1802
26102930,2016,1336
22862967,2016,1460
25684821,2001,1285
21820730,2009,738
27677486,2005,50
27892630,2015,1462
25528323,2007,1014
21814624,2005,726
25914286,2005,1537
27285532,2008,2309
24590606,2000,1977
27649254,2013,2999
21178906,2020,1544
22331559,2012,1179
20747148,2013,1147
26456535,2020,1808
21305066,2019,2088
25330196,2013,3187
23889942,2000,2243
26766290,2003,865
26387572,2023,1192
26793839,2017,1967
26090777,2006,2966
21741704,2006,2430
25591485,2011,1071
26116159,2016,487
25890312,2007,691
22091705,2002,1474
9193215,2020,766
29107248,2020,1115
6897704,2003,348
15048949,2013,1114
14422687,2010,50
12888390,2023,1377
6866306,2015,197
12350324,2020,1451
12305473,2012,425
25406456,2018,825
27865119,2018,1124
7892924,2024,376
19996178,2010,1137
28192649,2024,1847
3103167,2005,267
15776941,2022,728
22841953,2000,1591
26333273,2012,50
5099375,2018,427
29924220,2011,1661
9111335,2007,1258
24906490,2013,361
6676420,2008,50
14031543,2008,1362
11799022,2007,1051
11820657,2002,331
4597621,2018,50
20237414,2000,2229
7636633,2013,1187
26669197,2023,50
7212262,2014,174
8141366,2019,1201
8953931,2018,224
12095395,2000,408
17417239,2007,642
8236395,2001,84
15984632,2010,50
2144308,2013,501
23235170,2013,92
11506458,2023,1190
5206216,2016,711
5480423,2003,50
13623954,2004,102
15623655,2002,1665
12418050,2004,1589
5988826,2013,119
8936307,2007,1151
14148805,2000,1603
24112771,2002,1646
12718800,2019,223
9606982,2022,336
8544116,2023,663
28816657,2016,1958
14068916,2010,1507
29167109,2012,441
14021778,2002,50
13616372,2017,1000
19135157,2003,833
5251426,2016,50
22996744,2006,282
26523239,2007,1173
11595449,2003,621
27066093,2006,1879
10064609,2016,493
13919116,2010,900
12964821,2022,1456
20997943,2011,432
11834395,2013,922
9620108,2024,50
6726068,2018,50
8640963,2022,50
5818279,2014,739
10921011,2017,599
19449727,2011,1077
25060753,2010,933
28138434,2020,1013
7494217,2019,86
26734105,2018,1894
8119016,2002,50
14900350,2016,1642
6251728,2018,50
8613796,2012,231
27325237,2024,3388
7753076,2006,342
6727424,2009,50
15606453,2007,1703
12968998,2006,584
8992718,2023,246
13566281,2009,50
12514100,2004,2318
28142703,2017,2483
4340187,2009,50
22205428,2004,2983
8105585,2003,816
28096155,2020,627
7994168,2006,50
13165757,2024,1413
9713210,2008,428
8317024,2003,50
23870954,2000,3396
7471143,2009,137
6308202,2017,1075
7973093,2016,1121
14320397,2009,50
13725386,2020,1390
9190408,2001,102
5223409,2013,50
22850701,2020,996
7101342,2013,477
29079367,2021,1790
12986261,2000,523
11651108,2004,1250
50424193,2022,2714
22498026,2013,364
6162587,2001,776
22477189,2020,1357
24263100,2010,50
10264310,2023,980
6873921,2018,618
5344108,2012,298
3039753,2010,530
6545165,2005,149
14737487,2007,1431
13348376,2014,50
11106254,2019,1060
20838618,2000,2829
13707955,2013,318
8139885,2016,255
14487906,2005,513
23606771,2001,1199
26953061,2008,357
6877901,2002,620
26466281,2021,2188
10231482,2019,1066
10812771,,50
15809892,2014,1601
5736374,2003,773
13772848,2007,2026
11836123,2001,874
21329813,2001,1140
8197683,2013,1015
25617925,2012,3674
9488919,2015,137
13083750,2004,1385
24521727,2002,1073
4962992,2006,294
11618124,2003,50
27664622,2016,1281
14014163,2015,327
7754051,2014,217
15528906,2004,199
9026291,2010,420
14866842,2011,405
5035079,2018,340
21179948,2008,50
10085097,2010,50
5122917,2018,474
17290797,2001,175
8418834,2024,1055
11227534,2015,711
5671864,2004,623
6274702,2008,904
3480905,2009,117
9803019,2013,335
5091440,2000,736
12732319,2018,1258
29291842,2020,1350
14290996,2019,1504
28965083,2021,1700
12579108,2021,821
10851766,2007,477
5610858,2000,50
6545184,2024,441
13403531,2007,1864
11981354,2002,1151
8939267,2015,437
27419029,2007,1385
24377149,2023,1365
16455826,2020,1493
22547816,2019,2085
1734903,2003,50
28467748,2005,2045
11156199,2012,774
7465618,2006,50
2942169,2000,271
14605830,2014,50
5340096,2014,713
10908530,2011,1114
12508306,2004,1299
12515819,2000,702
18183696,,1250
13780438,2023,1726
17200272,2024,2024
13698803,2017,1015
12774814,2020,974
6777243,2023,978
6070235,2002,50
23577897,2011,1390
3079779,2017,641
28791434,2023,2227
14078618,2013,856
7535455,2018,50
13168075,2023,1042
21869196,,1120
8249971,2024,721
24135739,2008,319
14743108,2002,318
22663120,2018,50
7290565,2018,975
12843903,2017,588
13061449,unknown,1055
7233626,2016,417
8407430,2023,71
6204601,2007,50
11966282,2024,98
16091606,2021,473
12250987,2022,1038
5849565,2019,50
7809098,2007,1400
22562787,2004,2455
28161114,2015,2249
25600066,2018,1882
14917375,2013,1716
11902488,2012,764
5821301,2012,294
21804081,2009,1665
17791158,2022,1555
13692037,2019,1336
28443392,2004,889
9258846,2019,204
11404266,2014,881
6176115,2001,754
8259073,2015,241
5994786,2024,50
16758980,2022,1057
9090800,2016,989
11784528,2021,1578
7432580,,50
25226328,2010,856
5745335,2010,223
10488868,2021,1448
28663575,2016,1187
9312614,2000,50
12885446,2013,1106
4375488,2003,87
10493479,2019,121
8383592,2012,50
7251116,2005,1340
6199340,2012,524
5205621,2020,435
26604680,2015,1599
5381104,2008,499
12662073,2013,747
15116483,2011,1149
25760046,2007,1330
28045537,2015,2350
8016035,2017,523
12512247,2022,272
6903415,2003,50
11660480,2019,50
24416936,2006,3351
8873979,2005,827
5917079,2006,50
13517772,2023,741
27597811,2022,598
23013687,2009,2935
18547479,2007,107
15236959,2023,1175
13035155,2004,584
17340730,2017,1846
11600870,2011,467
17450874,2000,50
49594518,2002,2078
20320709,2024,731
25771710,2008,1823
6799377,2014,930
11805809,2001,50
5010594,2001,50
27464719,2007,766
5484444,2014,190
24996131,2024,2333
14095035,2014,961
19715801,2001,2735
4553326,2024,50
11151422,2013,598
11220596,2024,1051
10605531,2001,240
9793158,2019,994
19348680,2016,1279
5315237,2007,1234
15572097,2020,1018
26804748,2014,1605
7209186,2020,349
9777094,2007,650
18391871,2012,1516
9841967,2023,791
9069230,2000,50
10610554,2017,1482
25390721,2013,50
2133957,2008,50
5204098,2016,339
22546877,2005,1856
2120317,2005,613
17359910,2024,50
6150262,2002,197
13863949,2010,50
10587073,2022,545
26035117,2008,2289
11757684,2014,1472
10461865,2022,729
8375461,2013,1055
14779302,2005,1225
5839021,2012,155
28513836,2018,717
15553129,2010,1202
5660013,2007,50
12657199,2020,1364
11491304,2007,393
2059015,2017,479
10120869,2021,515
13276066,2011,1088
26981737,2009,2289
23650821,2006,991
13993965,2020,658
5895371,2020,419
15856463,2019,486
10632131,2008,50
14003056,2007,1422
17953424,2010,1658
19817846,2005,1089
17138569,2002,2316
23292503,2019,1307
14483397,2022,1829
19608586,2013,1667
9722137,2023,50
13980320,2013,1989
17735749,2014,1984
12314854,2000,702
13321162,2011,1024
27424205,2010,1606
7420199,2006,707
14785811,2011,50
5449394,2008,50
12340259,2012,1130
3713674,2012,62
12431956,2005,669
22875995,2014,178
1507831,2016,647
2671984,2001,526
27742806,2006,1640
5680804,2000,110
14259667,2003,1267
10685433,2009,1692
24962671,2004,2205
17760117,2019,2533
6639706,2009,50
24300657,2011,883
11688200,2001,68
7797219,2002,794
3756986,2022,285
19587349,2021,1044
27966620,2011,2199
14150711,2001,1763
12349526,2017,50
9347584,2000,249
20611591,2004,1841
9763741,2018,394
25263800,2003,1175
7309360,2010,1020
9669997,2008,50
9437162,2023,327
23109574,2000,1940
3621241,,50
11763645,2001,1135
7021727,2023,211
14074219,2005,1789
27322681,2000,1996
19167033,2010,1726
28128673,2020,2406
8337160,2020,203
20788308,2017,50
12292689,2012,999
23392155,2012,1600
6063937,2022,698
13759125,2018,743
2981679,unknown,50
6370370,2014,1298
12424954,2005,50
13798151,2022,1047
2262788,2021,50
13041313,2022,693
26767539,2002,1313
14211493,2014,485
6483715,2001,624
11583750,2018,1688
