status_legalitas,omset,laba
Belum Terdaftar,8753414,2362524.727073961
Belum Terdaftar,20271585,1319914.1142206849
Belum Terdaftar,2627297,967661.7450084833
Belum Terdaftar,7855229,1248552.3060192326
Belum Terdaftar,6560728,1308410.3702938987
Belum Terdaftar,7395742,-670557.3667596618
Belum Terdaftar,23067150,5871010.4294894
Belum Terdaftar,6655194,1782058.296011639
Belum Terdaftar,14151246,4761280.030314028
Belum Terdaftar,13704557,2892737.96191844
Terdaftar,19000179,4758250.967675045
Terdaftar,21690866,8964264.243250513
Terdaftar,25231619,1700494.046140477
Belum Terdaftar,6626381,913427.7756526241
Belum Terdaftar,2472616,1419624.8977178843
Belum Terdaftar,8699709,3981184.5167546417
Belum Terdaftar,12954416,750854.717777738
Terdaftar,9986983,1437937.1996364174
Belum Terdaftar,14999489,3257693.34920839
Belum Terdaftar,23674297,8428641.697645878
Terdaftar,17736488,4282839.413538965
Terdaftar,33070924,8533367.035833802
Terdaftar,29710481,7935859.46795703
Belum Terdaftar,7266290,372468.76652632235
Belum Terdaftar,15152931,4035024.1127826725
Belum Terdaftar,14668878,-411667.9100949104
Belum Terdaftar,8142694,484740.4271037491
Belum Terdaftar,18049163,6531328.440306205
Terdaftar,8979194,3118654.3041724027
Belum Terdaftar,17160878,4553569.035284441
Belum Terdaftar,9533100,3684589.562849253
Belum Terdaftar,13776554,3942298.270922897
Belum Terdaftar,9296858,2349339.040622376
Belum Terdaftar,9474259,2635302.166390803
Belum Terdaftar,20231328,6237849.169932494
Terdaftar,31844608,8984576.982834693
Belum Terdaftar,3579441,1203680.1304668607
Belum Terdaftar,12668931,2494907.68397829
Belum Terdaftar,3025704,576929.930280028
Belum Terdaftar,11394878,338293.684468039
Belum Terdaftar,8294850,1219582.4073942208
Belum Terdaftar,4864640,-1174114.52507518
Belum Terdaftar,14163133,1179764.2206648798
Belum Terdaftar,9007400,4506324.664586301
Belum Terdaftar,3116437,-309816.4282550312
Terdaftar,20831900,7025538.160896405
Belum Terdaftar,30101089,2857309.7967973636
Terdaftar,13928384,3170229.1320356717
Terdaftar,18144030,4088719.38263765
Belum Terdaftar,14213651,4061795.289912885
Belum Terdaftar,16258425,7299482.980535243
Terdaftar,13758802,4587879.5432279175
Belum Terdaftar,10325165,4178073.5183305303
Belum Terdaftar,9494764,2593992.4723143363
Belum Terdaftar,9679623,4132107.431177131
Belum Terdaftar,9687461,1556600.1032217788
Belum Terdaftar,13335491,2292987.9378493875
Belum Terdaftar,8241223,1933102.188772635
Belum Terdaftar,7401339,-443452.4734636543
Terdaftar,23314147,6685183.84142303
Terdaftar,11817228,3579154.3561297525
Terdaftar,17924966,7408443.417349149
Belum Terdaftar,2331196,-860579.3842712798
Terdaftar,26141608,7902144.293696977
Terdaftar,26268164,6066141.078610382
Belum Terdaftar,1606610,-199144.99574660277
Belum Terdaftar,8267888,2234480.933274149
Belum Terdaftar,13104268,2260370.5809700787
Terdaftar,7736777,1407194.0515178675
Terdaftar,34102073,10603946.084437838
Terdaftar,9835005,3530923.440096241
Terdaftar,11059674,3363641.329002663
Belum Terdaftar,16421336,3878534.494011028
Belum Terdaftar,5556566,-243238.46406484093
Terdaftar,5188782,1009946.778262783
Terdaftar,13836908,1989391.6549157116
Terdaftar,11014790,4558368.79717548
Belum Terdaftar,9115136,2633939.124843813
Terdaftar,5270182,1384485.5657833074
Terdaftar,18689514,5992381.32684178
Belum Terdaftar,6553632,-9100.318821860128
Terdaftar,24982514,8305296.198946939
Terdaftar,8253267,4455313.7183838785
Terdaftar,14049506,6405637.3142107
Belum Terdaftar,8820710,1701809.1870904786
Terdaftar,4686800,1742932.3646954482
Belum Terdaftar,13801522,4406173.447154928
Terdaftar,13112925,3783915.477103729
Belum Terdaftar,28110043,9112205.041924179
Terdaftar,7814128,1209078.2703141747
Terdaftar,10796351,-1747418.0368769066
Belum Terdaftar,16835954,2694175.9990447946
Terdaftar,22903353,6152810.266212376
Belum Terdaftar,19183186,5626904.621270322
Belum Terdaftar,6920096,501819.1543978802
Belum Terdaftar,18880248,2991799.2617692295
Terdaftar,4658976,2660720.869816903
Terdaftar,29541910,9050672.566152748
Belum Terdaftar,12803015,2451336.014799179
Terdaftar,14463197,4734857.206943369
Terdaftar,25493318,9032307.153030785
Terdaftar,12761390,3309616.9576286273
Terdaftar,17850671,6087468.919928231
Terdaftar,33199706,10771221.82510427
Belum Terdaftar,31274087,5706713.266802833
Terdaftar,9759784,668564.3161683022
Terdaftar,25815971,7145516.821734855
Belum Terdaftar,6803987,1022025.4786980958
Terdaftar,1710674,662790.4855706857
Belum Terdaftar,28005052,2577357.82025526
Belum Terdaftar,15253146,2530320.9090543967
Terdaftar,14093548,6398159.39187626
Terdaftar,3494021,1235584.8612427665
Terdaftar,30088079,9147432.943198811
Terdaftar,8527190,2921829.6478389823
Terdaftar,2954557,1032708.0237491799
Terdaftar,2889431,1864179.9565515257
Terdaftar,32776422,9200482.407936022
Terdaftar,8902495,685128.3859842868
Belum Terdaftar,12706978,185152.7887545562
Terdaftar,28619060,7538860.041541662
Terdaftar,29976369,10269893.759063052
Belum Terdaftar,15103728,340771.4585218407
Terdaftar,12328743,4716044.5698089
Terdaftar,27265747,8294636.82637148
Terdaftar,17446178,6867438.232409057
Belum Terdaftar,24138250,1678497.0433015088
Terdaftar,9094956,1643727.9984895498
Belum Terdaftar,6705362,-363485.685560244
Terdaftar,7183591,2288372.8505143737
Belum Terdaftar,6025900,2725077.1993450657
Terdaftar,29508504,10445644.81816525
Terdaftar,24119217,4925796.499561559
Terdaftar,7563008,2518609.561222539
Terdaftar,12066360,406954.38948497735
Belum Terdaftar,10064610,1884469.056406471
Terdaftar,6526242,3076042.0148952072
Terdaftar,12774102,2270896.025330017
Terdaftar,8907924,1668906.991248188
Terdaftar,10992436,3371369.6929402393
Belum Terdaftar,15600278,559236.2565343278
Terdaftar,23754341,7558008.08532148
Terdaftar,8382242,2283264.598346743
Terdaftar,14087110,5156424.709289619
Belum Terdaftar,11675713,3389086.96548077
Terdaftar,8470514,1680131.093511741
Terdaftar,9974201,1456395.6291344895
Terdaftar,7054690,-349085.15597259835
Terdaftar,5512362,2966217.943954435
Terdaftar,27783145,7842658.032724376
Belum Terdaftar,11186591,3694551.4900816483
Terdaftar,5069770,3304160.8917445187
Terdaftar,11612492,2920943.268702109
Belum Terdaftar,9891072,2339844.1156188464
Terdaftar,22208044,6530251.447644676
Terdaftar,14453182,2720848.708977699
Terdaftar,26614317,9871846.450255847
Belum Terdaftar,6398933,3485500.494094113
Terdaftar,11175800,3973615.4159067473
Belum Terdaftar,26189201,8482487.377208252
Terdaftar,12202743,-3013674.8865139424
Belum Terdaftar,4362326,956104.0862505083
Terdaftar,11843163,3251435.255461305
Terdaftar,12085553,2335297.5174203604
Terdaftar,3657289,2301061.441793595
Terdaftar,18239859,6003656.433989861
Terdaftar,14153364,2949042.858481695
Terdaftar,15426626,4625519.950687825
Terdaftar,7234249,664059.8290934914
Terdaftar,15736322,3743421.2668472845
Terdaftar,12025378,3943766.570114025
Belum Terdaftar,19054647,602133.125023674
Terdaftar,7245478,1955930.3587825098
Belum Terdaftar,17444845,5128797.435220898
Belum Terdaftar,13502056,-476239.4257108804
Terdaftar,23719172,2965162.5296075284
Terdaftar,23370091,5398669.669074627
Terdaftar,20665948,6053266.120988459
Belum Terdaftar,23876656,1841470.9241860374
Terdaftar,15378003,2969766.757780049
Belum Terdaftar,10249692,3050859.774900174
Terdaftar,13342127,4283781.35269156
Terdaftar,24311040,6303731.5962708555
Terdaftar,31901347,10992545.911548087
Belum Terdaftar,9160555,2362451.130961592
Terdaftar,11025332,3206339.911543489
Belum Terdaftar,12661745,3637253.999402021
Terdaftar,7088588,-106028.50919059315
Belum Terdaftar,22604466,7790091.871684044
Terdaftar,11138478,2386024.6315807626
Belum Terdaftar,9149644,1601005.568071976
Terdaftar,14513408,3193441.1116569806
Terdaftar,9270708,4242115.826144534
Belum Terdaftar,12766598,-1303792.4996485708
Belum Terdaftar,7553990,1819713.414405573
Terdaftar,9724619,1125574.5655290748
Terdaftar,13717965,4579103.379275447
Belum Terdaftar,4993282,2169155.959051608
Terdaftar,24409140,6271610.264223833
Terdaftar,2407228,342958.8700734419
Belum Terdaftar,10875729,2706986.371584256
Belum Terdaftar,5310388,212280.69781384885
Terdaftar,8629265,-2975727.0662214155
Terdaftar,14049687,3704407.541236404
Belum Terdaftar,14285218,5639853.5995844295
Terdaftar,23273972,7041365.0655604955
Terdaftar,23592069,7209799.679613352
Terdaftar,10215471,3243662.2142295195
Terdaftar,11122072,2571913.8704120377
Belum Terdaftar,3030157,1437773.0929574226
Terdaftar,24118903,7447997.040667898
Belum Terdaftar,2658617,1215055.8421656885
Belum Terdaftar,23321418,59931.68234347482
Terdaftar,27496282,8431378.38560938
Belum Terdaftar,24202531,7530834.178015289
Terdaftar,24475071,2751964.3680092245
Belum Terdaftar,27617192,88465.87601427478
Belum Terdaftar,26027358,2899027.433093214
Terdaftar,26250125,8486328.647238243
Belum Terdaftar,26601719,3130137.5401255465
Belum Terdaftar,28226459,6186487.4065711945
Belum Terdaftar,25120487,-180346.43135175516
Belum Terdaftar,27880587,6807965.370093944
Belum Terdaftar,28714926,7459402.17903986
Terdaftar,28155480,8409105.198627759
Terdaftar,25492169,7317907.541130131
Terdaftar,28257681,9263150.713156149
Terdaftar,27403555,7146568.110341192
Terdaftar,27700103,9330412.77417768
Belum Terdaftar,24508029,8144744.655944565
Terdaftar,24554829,7366753.66426229
Belum Terdaftar,28250851,8535991.425581302
Terdaftar,28580882,7806718.098769846
Terdaftar,27915064,7831858.301025933
Terdaftar,27917758,7966990.719354316
Terdaftar,27485773,9688671.96783793
Belum Terdaftar,27554404,8194450.414189225
Belum Terdaftar,27705387,6989443.143359991
Terdaftar,28224735,8722774.842112003
Terdaftar,27607610,9108573.124622276
Terdaftar,24054971,7191079.930678405
Belum Terdaftar,27524142,8761381.687352449
Belum Terdaftar,27410093,7753379.46413462
Terdaftar,27836916,7301946.070112146
Belum Terdaftar,28283221,7933533.487603596
Terdaftar,26162038,4330621.327065943
Terdaftar,27786204,6669671.9619733915
Belum Terdaftar,27148360,4996803.7958236355
Terdaftar,28649214,6833181.77274535
Belum Terdaftar,26964979,-2387748.300512367
Terdaftar,24191237,8164644.784791708
Belum Terdaftar,28969797,9195720.46091507
Belum Terdaftar,27848917,-13456.393624857767
Belum Terdaftar,28850108,1831154.1557044901
Terdaftar,25732430,7206351.512485351
Terdaftar,26673204,6971145.922549933
Terdaftar,28691754,7718089.577183571
Belum Terdaftar,25840700,7159597.931087047
Terdaftar,25457801,7681154.492831761
Terdaftar,28613055,3255932.530203401
Belum Terdaftar,24453031,6413819.973543034
Belum Terdaftar,26410030,-197393.51110717875
Belum Terdaftar,28673460,6508481.599456203
Belum Terdaftar,25376391,7327758.769844721
Terdaftar,26897103,7004758.4895658
Terdaftar,27067229,7937165.820376095
Belum Terdaftar,27081808,-34330.07679444493
Belum Terdaftar,24830009,7071397.746942062
Belum Terdaftar,25360875,-512077.9725796229
Terdaftar,28270801,8956490.229005832
Belum Terdaftar,27148996,9151813.228981635
Terdaftar,28863090,7058243.890984015
Belum Terdaftar,28726337,4876757.80244894
Belum Terdaftar,13925884,4853745.062644532
Belum Terdaftar,16188679,-572439.1675515936
Terdaftar,14425001,2779411.910307507
Belum Terdaftar,8720650,1720305.486227715
Terdaftar,32352036,-719406.0500604644
Terdaftar,9961802,2796262.2871885546
Belum Terdaftar,9110174,1783428.304812606
Belum Terdaftar,27236585,4789794.777087046
Belum Terdaftar,14147025,994870.300519462
Belum Terdaftar,15495776,-748508.0182947027
Belum Terdaftar,7236761,2229488.7568340255
Belum Terdaftar,26010087,7559091.1880821455
Belum Terdaftar,29278173,7522477.141091396
Belum Terdaftar,5137655,1001166.5507062706
Belum Terdaftar,11321740,2691179.5350978742
Terdaftar,23012805,-2840594.626959877
Terdaftar,14562979,2155056.1413958534
Belum Terdaftar,9038819,3097857.254662503
Belum Terdaftar,9358048,-752710.4642099761
Belum Terdaftar,6657284,-107857.69102731397
Belum Terdaftar,14237568,3724433.1542395344
Belum Terdaftar,20367834,404794.78039688524
Terdaftar,28198365,8969327.40844696
Belum Terdaftar,16086072,559889.0135698721
Belum Terdaftar,14393276,4430314.868387205
Belum Terdaftar,11653134,1175955.8955640865
Belum Terdaftar,18025384,5527865.6547697205
Belum Terdaftar,25740511,6691257.055003491
Belum Terdaftar,7324244,-2137536.989132728
Belum Terdaftar,10896971,919917.2104543024
Belum Terdaftar,31447860,9740218.270752037
Belum Terdaftar,12084822,1633381.5351786276
Belum Terdaftar,5751734,862853.8421114681
Belum Terdaftar,9287968,1712033.706509892
Belum Terdaftar,11055665,4510681.773178844
Terdaftar,20909610,7703507.396998394
Belum Terdaftar,11700712,1075503.2405924024
Belum Terdaftar,4982991,-4204.218825181219
Belum Terdaftar,12082494,869026.9070223798
Belum Terdaftar,11606213,-1821853.396697907
Terdaftar,28214406,6231869.027540429
Belum Terdaftar,26449139,7106848.83263419
Belum Terdaftar,6345379,-507588.88234401366
Belum Terdaftar,8586689,2116983.4495056844
Belum Terdaftar,16534941,3689685.2051561014
Belum Terdaftar,9299675,2684302.74954819
Belum Terdaftar,12366739,4601100.377397397
Belum Terdaftar,9342096,1864556.7177539808
Belum Terdaftar,14865917,4631428.869968896
Belum Terdaftar,5656267,3310584.219403879
Belum Terdaftar,10027470,677635.4266698812
Belum Terdaftar,5160311,3243703.16012924
Belum Terdaftar,7857240,-590505.512489323
Belum Terdaftar,14963734,5060011.786368305
Terdaftar,29388344,8490843.519406399
Belum Terdaftar,11916904,2872529.5704483734
Belum Terdaftar,11125245,2198921.833013772
Terdaftar,8840502,3694278.9086144436
Terdaftar,22643744,1425843.9811979125
Belum Terdaftar,14083368,3682894.613317117
Terdaftar,14479469,7045482.244072013
Belum Terdaftar,9327158,82840.16693712398
Terdaftar,6958467,3020882.4042072524
Terdaftar,22963112,6535969.369257796
Belum Terdaftar,20981956,2430786.2025677203
Belum Terdaftar,35394179,14058.582914210798
Terdaftar,18719716,6697321.344392483
Terdaftar,9634493,842231.0156431672
Belum Terdaftar,2776963,-235114.93145431683
Terdaftar,20543071,6702468.833361018
Terdaftar,13877325,4482393.94464212
Belum Terdaftar,3396634,-677289.3119452575
Terdaftar,28523417,7465821.521584775
Terdaftar,6901502,3486948.8843693566
Belum Terdaftar,28980923,9051281.325299563
Terdaftar,11823600,2183544.1362719676
Belum Terdaftar,14894256,1874572.1229239707
Terdaftar,16572731,4610307.32754953
Terdaftar,8779023,3366548.706997633
Terdaftar,19398492,6414556.40210828
Belum Terdaftar,17965078,3900621.8431164008
Belum Terdaftar,8906596,1181628.9925392023
Terdaftar,25178630,7777435.689779657
Belum Terdaftar,12596021,3898202.8590857694
Belum Terdaftar,10157024,1660599.684838721
Terdaftar,13677160,3513628.735139472
Terdaftar,17561786,7616554.308653876
Terdaftar,7972505,3001036.6164158597
Terdaftar,24013795,8246885.132841343
Terdaftar,32098611,9674031.218775505
Terdaftar,23413950,4419378.61138126
Belum Terdaftar,8895382,1793405.399221254
Terdaftar,8358107,2689047.3147944203
Terdaftar,15823533,4535557.893149792
Belum Terdaftar,22233053,1623434.820056984
Belum Terdaftar,11310134,-3214551.2561529465
Terdaftar,28461419,2756429.91633954
Belum Terdaftar,8926326,1455491.3902119666
Terdaftar,14329298,4282715.513837925
Terdaftar,14657222,4325102.3894994855
Terdaftar,25080488,15819.425460784114
Terdaftar,5061382,1541580.6800620987
Terdaftar,12161722,4967617.627445988
Terdaftar,23286857,7141632.212758557
Terdaftar,26023357,6299693.518518138
Belum Terdaftar,4018282,-1265407.3154860812
Belum Terdaftar,3865220,1748354.8772231531
Belum Terdaftar,17261402,4954105.12477738
Terdaftar,22337922,3838932.3229523674
Terdaftar,13417361,3412474.1249852427
Belum Terdaftar,5176763,2056441.1121999123
Belum Terdaftar,14793853,2302733.943495908
Belum Terdaftar,22162244,4115742.1109242397
Terdaftar,6924215,1226041.1083368738
Terdaftar,10975217,400583.31685536896
Belum Terdaftar,34503428,5845045.283126035
Terdaftar,9857218,3565045.7331197597
Terdaftar,29911867,7779968.535965982
Terdaftar,12045634,5347573.338378608
Belum Terdaftar,15546703,4911592.524637531
Terdaftar,20060117,4108237.430341073
Terdaftar,6740250,1220137.5249362849
Belum Terdaftar,12767262,4307812.9910098845
Terdaftar,2029245,-710955.1561490041
Belum Terdaftar,3372487,880152.0178366741
Terdaftar,7897261,2795810.0859767967
Belum Terdaftar,22401751,6535799.388020516
Terdaftar,13286171,4524690.003537096
Terdaftar,10750308,2531762.495398118
Terdaftar,10894234,1024088.6578318775
Terdaftar,23684323,8087412.21216506
Terdaftar,22428808,5068729.576854247
Terdaftar,7252296,4679325.442288332
Terdaftar,13227784,1655475.4954770803
Belum Terdaftar,6089028,2577540.5093468153
Terdaftar,19531803,3890858.7619166123
Terdaftar,20646865,7871188.151142037
Terdaftar,22358293,5707215.08013653
Belum Terdaftar,13946052,3231886.7523237467
Belum Terdaftar,6830485,2829367.9746014355
Belum Terdaftar,9245131,2220494.2922830638
Terdaftar,14031317,4509811.1995512685
Terdaftar,12124820,3843406.716209084
Belum Terdaftar,1115903,2078939.0361472943
Belum Terdaftar,9504987,2926922.0990819833
Terdaftar,9663821,2301880.926726494
Terdaftar,49416308,10658520.383490095
Terdaftar,14389563,4671709.055570297
Terdaftar,28469836,3615748.4444155693
Terdaftar,54344383,15607086.519627819
Belum Terdaftar,8889614,3037105.3557730163
Terdaftar,9375989,2893761.776825408
Belum Terdaftar,11355409,1145306.869377359
Terdaftar,23361198,6796315.087633008
Terdaftar,2973135,351998.5852806582
Terdaftar,23998058,7226681.907634474
Terdaftar,8332487,2233642.044753783
Terdaftar,7541982,769341.6689684018
Terdaftar,17746842,1306229.8235776117
Belum Terdaftar,15514303,5154018.657035716
Belum Terdaftar,25127742,-3414776.287989591
Belum Terdaftar,8265951,2505490.182027907
Terdaftar,31990740,9832145.050497212
Terdaftar,2067508,933302.4488187198
Belum Terdaftar,8320282,3044946.093575921
Terdaftar,22819888,4758149.1685947
Terdaftar,10463671,3709354.023543624
Terdaftar,16268659,5635625.493519648
Terdaftar,8746246,3609725.5790015054
Terdaftar,18735017,4095479.561754204
Terdaftar,24530697,7614028.318346998
Terdaftar,4726259,3133953.6463985173
Belum Terdaftar,6120630,1737068.4808433768
Belum Terdaftar,9978036,1637120.6793957208
Terdaftar,23794095,7918624.094585185
Belum Terdaftar,10711451,1216826.135271012
Terdaftar,17095500,6962474.728999974
Terdaftar,28563417,9068525.896968903
Belum Terdaftar,22935101,7400033.114193426
Terdaftar,24676904,5741043.8219894655
Terdaftar,10074781,3816979.0982133127
Terdaftar,5426180,1388739.4794799641
