id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
288216925,UD. Rendi Permai,Makanan & Minuman,4,3,6871034.433,7044569,Website Sendiri,200,Belum Terdaftar,2001,1330428,321000000,140
288216926,UD. Olivia Adyatma,Fashion,2,4,14152480.27,10406230,Website Sendiri,335,Terdaftar,2014,3506720,312000000,496
288216927,UD. Juli Surya,Makanan & Minuman,2,3,11281337.82,10277168,Website Sendiri,839,Terdaftar,2005,4432624,318000000,535
288216928,UD. Hilmiyah Radhitya Jibril,Perusahaan,1,2,1338875.56,4133890,Shopee,296,Terdaftar,2017,283700,291000000,285
288216929,UD. Oki Saputranegara,Makanan & Minuman,1,1,22221842.52,12424550,Bukalapak,50,Terdaftar,2009,4177274,126000000,600
288216930,UD. Prita Harmoni Suci,Fashion,1,1,9927474.22,10080888,Bukalapak,522,Belum Terdaftar,2020,2194799,174000000,37
,UD. Fani Sahaja,Fashion,0,1,8963768.085,9105886,Bukalapak,1072,Terdaftar,2021,3753163,513000000,85
288216932,UD. Hilmi Tunggal Intan,Makanan & Minuman,1,2,7085146.853,5243423,Lazada,461,Belum Terdaftar,2010,136955,318000000,960
288216933,UD. Umar Wirawati,Perusahaan,2,1,7118391.083,10048505,,813,Terdaftar,2024,2660229,369000000,301
288216934,UD. Evan Indah,Fashion,4,4,17534381.34,13998275,Bukalapak,886,Belum Terdaftar,2007,4146345,282000000,751
288216935,UD. Vita Saputra,Perusahaan,2,4,9519572.493,12943070,Shopee,1946,Belum Terdaftar,2023,4989546,201000000,390
288216936,UD. Laras Kalbu,Fashion,4,4,12667397.75,11979381,Shopee,1024,Belum Terdaftar,2023,2691953,267000000,588
288216937,UD. Qisya Jayaningrat,Fashion,4,3,14510700.09,11040723,Tokopedia,292,Terdaftar,2011,2207603,165000000,941
288216938,UD. Rendi Kusen,Fashion,3,4,8002016.421,3842370,Lazada,50,Belum Terdaftar,2023,2136638,429000000,846
288216939,UD. Kurnia Sulaksana,Perusahaan,2,3,3268945.451,6362637,Shopee,473,Terdaftar,2000,92661,324000000,816
288216940,UD. Yolanda Putra,Makanan & Minuman,3,5,35027282.08,13011825,Tokopedia,50,Terdaftar,2007,4098155,339000000,407
288216941,UD. Suci Sukma,Perusahaan,3,5,15477159.47,13487390,Shopee,812,Terdaftar,2016,-63902,243000000,901
288216942,UD. Tegar Gita,Perusahaan,1,1,6870195.159,7248468,Tokopedia,365,Terdaftar,2007,1774404,201000000,903
288216943,UD. Viani Adiwarna,Fashion,2,4,17580726.08,9512768,Shopee,50,Terdaftar,2002,3318626,90000000,154
288216944,UD. Mika Prawira,Makanan & Minuman,2,4,10690582.45,5250555,Lazada,50,Belum Terdaftar,2016,2806861,342000000,17
288216945,UD. Yusuf Alam,Perusahaan,2,3,6407527.402,10315832,Lazada,985,Terdaftar,2008,2672981,498000000,879
288216946,UD. Nindy Adyatma,Perusahaan,2,2,9782771.31,10877755,Shopee,708,Terdaftar,2019,3208902,252000000,278
288216947,UD. Kevin Sunardi,Fashion,1,2,3097173.25,5362591,Shopee,325,Terdaftar,2018,788192,399000000,465
288216948,UD. Ilmi Utamajaya,Fashion,2,2,7327391.09,13332480,Website Sendiri,990,Terdaftar,2013,2212755,204000000,833
288216949,UD. Syana Baru Rafa,Makanan & Minuman,0,1,7298956.091,5553628,Bukalapak,323,Terdaftar,2010,2445021,285000000,
288216950,UD. Silvi Dharma,Fashion,2,2,6185107.864,10274214,Lazada,1261,Belum Terdaftar,2008,1091124,330000000,957
288216951,UD. Zaki Puri,Fashion,3,2,6363511.458,6560605,Shopee,412,Terdaftar,2001,2015761,381000000,444
288216952,UD. Jasmin Adiwangsa,Makanan & Minuman,4,2,22002093.52,13655234,Bukalapak,50,Belum Terdaftar,2019,2515152,348000000,342
288216953,UD. Yora Sari,Fashion,1,1,3554833.178,7713589,Shopee,1255,Terdaftar,2018,512520,372000000,282
288216954,UD. Tomi Trijaya,Makanan & Minuman,1,0,6201676.158,4012683,Bukalapak,394,Terdaftar,2015,1310896,213000000,775
288216955,UD. Salsa Gandewa,Makanan & Minuman,1,2,8553504.231,6755787,Bukalapak,67,Terdaftar,2023,2027557,270000000,418
288216956,UD. Budi Tejakencana,Makanan & Minuman,0,1,10892625.77,6553536,Lazada,50,Terdaftar,2021,1995245,300000000,84
288216957,UD. Irma Kencana,Perusahaan,0,1,4045936.78,4132350,Website Sendiri,322,Belum Terdaftar,2001,501889,78000000,582
288216958,UD. Yana Agung,Fashion,1,1,5925909.661,8604006,Tokopedia,334,Terdaftar,2008,1344820,51000000,249
288216959,UD. Odie Jatiwangi,Makanan & Minuman,0,1,3373136.285,3398883,Shopee,737,Terdaftar,2018,1644585,369000000,43
288216960,UD. Berlian Adiwangsa,Makanan & Minuman,1,1,8974212.51,10547100,Bukalapak,278,Terdaftar,2005,855019,363000000,514
288216961,UD. Daffa Rejo,Fashion,1,3,16496515.92,13481586,Website Sendiri,341,Terdaftar,2024,-2005146,285000000,950
288216962,UD. Fikri Putra,Perusahaan,0,1,1000000,3497700,Bukalapak,588,Belum Terdaftar,2000,-302515,315000000,883
288216963,UD. Yusuf Gatra,Perusahaan,1,1,4671498.259,7398122,Shopee,763,Terdaftar,2010,2044212,369000000,38
288216964,UD. Lukita Sundawa,Makanan & Minuman,1,2,5701319.769,7041828,Tokopedia,575,Belum Terdaftar,2005,626934,300000000,789
288216965,UD. Olla Santosa Halim,Makanan & Minuman,1,2,11053071.13,14491006,Lazada,1107,Belum Terdaftar,2012,4346077,291000000,49
288216966,UD. Wulan Paseban,Fashion,3,3,8944025.887,11039487,Tokopedia,707,Terdaftar,2013,2328772,465000000,562
288216967,UD. Juli Adiwangsa Elok,Perusahaan,2,3,14083289.7,12704075,Lazada,967,Belum Terdaftar,2024,4816718,186000000,459
288216968,UD. Chiko Satria Halimah,Fashion,1,0,4981448.541,4615674,,792,Belum Terdaftar,2024,666766,126000000,132
288216969,UD. Yumna Agung,Perusahaan,0,1,2181715.221,3359758,Website Sendiri,374,Belum Terdaftar,2013,-626182,159000000,976
288216970,UD. Karla Bima,Perusahaan,2,1,7597067.295,8217322,Lazada,526,Belum Terdaftar,2001,1173032,318000000,448
288216971,UD. Hanafi Resaputra,Fashion,2,2,2199087.739,6265021,Bukalapak,867,Terdaftar,2005,-608314,405000000,316
288216972,UD. Sekar Wacana,Perusahaan,2,2,24496575.66,9813436,Shopee,50,Belum Terdaftar,2001,-836961,240000000,853
288216973,UD. Marsya Resmi,Fashion,3,3,2365842.75,13330838,Shopee,2259,Terdaftar,2022,2599006,471000000,217
288216974,UD. Delia Wening,Makanan & Minuman,0,1,6280277.179,4386610,Website Sendiri,50,Terdaftar,2019,356376,384000000,680
288216975,UD. Viani Nirmala,Makanan & Minuman,1,1,9403927.581,5644403,Website Sendiri,115,Terdaftar,2008,2553441,228000000,477
288216976,UD. Elyas Elok,Fashion,1,1,13818025.4,12851424,Shopee,762,Belum Terdaftar,2007,3633445,318000000,472
288216977,UD. Rangga Indah,Fashion,0,1,8313389.665,3987110,Shopee,230,Terdaftar,2021,2830407,426000000,919
288216978,UD. Rendi Mayang,Perusahaan,1,1,4630904.027,8044968,Lazada,947,Terdaftar,2003,2114295,177000000,323
288216979,UD. Cici Darussalam,Makanan & Minuman,1,1,12168646.01,8562316,Website Sendiri,50,Belum Terdaftar,,2207182,324000000,914
288216980,UD. Juli Anugerah,Perusahaan,2,3,6782130.589,8659623,Shopee,750,Belum Terdaftar,2024,2189988,123000000,602
288216981,UD. Oki Abdi,Fashion,2,2,14618778.47,12233350,Lazada,297,Terdaftar,2021,3350841,393000000,775
288216982,UD. Shinta Praja,Perusahaan,2,4,8996554.523,11980519,Bukalapak,697,Terdaftar,2002,1292729,489000000,988
288216983,UD. Fira Tunggul,Makanan & Minuman,2,2,6079193.812,5263568,Website Sendiri,213,Belum Terdaftar,2003,1798891,198000000,480
288216984,UD. Wito Hastinapura,Perusahaan,3,3,14899663.03,15388455,Website Sendiri,1048,Belum Terdaftar,2007,3281746,390000000,373
288216985,UD. Ojan Swargaloka,Perusahaan,2,4,16023822.36,13882876,Shopee,542,Terdaftar,2019,3654948,48000000,951
288216986,UD. Leni Lempung Vita,Fashion,1,1,9325311.248,5053649,Shopee,50,Terdaftar,2019,2767244,210000000,296
288216987,UD. Lidya Bintang,Fashion,3,4,17787866.36,14635088,Shopee,1186,Terdaftar,2024,6287109,153000000,900
288216988,UD. Teguh Jatinagara Vito,Fashion,0,1,8119607.489,7589405,Shopee,967,Belum Terdaftar,2018,60976,330000000,811
288216989,UD. Putri Saputra,Fashion,1,1,10496476.16,7164160,Tokopedia,259,Terdaftar,2009,2707372,300000000,180
288216990,UD. Lina Adikara,Fashion,1,1,19930039.81,12734143,Shopee,282,Terdaftar,2017,3960750,138000000,796
288216991,UD. Ony Madya,Perusahaan,2,3,14890492.67,13099951,,1291,Terdaftar,2022,5786401,255000000,45
288216992,UD. Zidan Sumringah,Fashion,2,2,15376897.48,13302023,Shopee,900,Belum Terdaftar,2000,4155488,240000000,357
288216993,UD. Damaris Satya,Makanan & Minuman,1,1,2216924.497,5129878,Shopee,594,Belum Terdaftar,2002,770423,66000000,266
unknown,UD. Chika Bagaskara,Perusahaan,3,4,14336690.96,9296589,Bukalapak,50,Terdaftar,2018,-19253,225000000,457
288216995,UD. Veronika Adikara,Makanan & Minuman,2,3,21640901.3,9852391,Lazada,50,Belum Terdaftar,2006,3581962,249000000,354
288216996,UD. Delia Dwijaputra Laila,Fashion,3,3,10328736.65,10354861,Bukalapak,153,Terdaftar,2009,2111741,279000000,280
288216997,UD. Ujang Kelana,Makanan & Minuman,3,3,16605374.65,12745626,Website Sendiri,212,Belum Terdaftar,2006,1095451,372000000,247
288216998,UD. Farhan Manunggal,Perusahaan,1,1,9241628.995,6289284,Bukalapak,332,Terdaftar,2024,2987177,348000000,882
288216999,UD. Dina Panji Barokah,Fashion,3,3,14367414.72,14670025,Website Sendiri,261,Belum Terdaftar,2001,567567,327000000,988
288217000,UD. Gilangga Karya,Makanan & Minuman,3,3,7278302.862,13994062,Tokopedia,1120,Belum Terdaftar,2021,-1888564,333000000,628
288217001,UD. Nindy Prana,Fashion,2,3,14864591.87,13639354,Bukalapak,927,Terdaftar,2022,1616717,459000000,478
288217002,UD. Diva Prana,Fashion,2,4,13665869.42,13574621,Lazada,1021,Belum Terdaftar,2017,-2473351,315000000,683
288217003,UD. Tariq Kulon,Fashion,1,1,6247030.216,10268595,Tokopedia,821,Terdaftar,2000,1722946,291000000,833
288217004,UD. Fatiah Makmur,Fashion,1,1,10369611.27,11553301,Shopee,822,Belum Terdaftar,2002,200176,408000000,46
288217005,UD. Ilham Saputra,Perusahaan,4,6,16222006.74,13209475,Lazada,766,Belum Terdaftar,2020,307501,321000000,219
288217006,UD. Dewi Maheswara,Fashion,1,2,10494837.45,12662374,Bukalapak,1012,Belum Terdaftar,2009,3867364,513000000,959
288217007,UD. Lidya Trisaktiatma,Perusahaan,1,0,12863003.25,7648943,Bukalapak,50,Belum Terdaftar,2002,2058689,567000000,697
288217008,UD. Desi Malam,Perusahaan,3,3,2942685.085,7741370,Lazada,1023,Belum Terdaftar,2001,509890,285000000,757
288217009,UD. Zidan Panembahan,Perusahaan,3,2,10425435.12,11326260,Shopee,664,Terdaftar,2014,2587961,384000000,399
288217010,UD. Jafar Sundawa,Makanan & Minuman,2,2,8250522.024,3626630,Shopee,50,Belum Terdaftar,2013,1041511,111000000,916
288217011,UD. Zain Jaladara,Makanan & Minuman,2,1,9454777.084,9198200,Tokopedia,740,Belum Terdaftar,2014,-3277941,135000000,494
288217012,UD. Eren Panembahan,Perusahaan,2,1,10518223.13,9591709,Lazada,201,Terdaftar,2009,1691917,381000000,63
288217013,UD. Ilmi Mandala,Fashion,1,2,1075882.429,4016492,Website Sendiri,441,Belum Terdaftar,2010,404107,297000000,33
288217014,UD. Indah Kencana,Perusahaan,1,0,6723125.735,6804756,Lazada,1396,Terdaftar,2021,3606008,405000000,772
288217015,UD. Uli Sidarta Karim,Makanan & Minuman,4,4,16842367.69,13983387,Shopee,315,Belum Terdaftar,2023,-226142,438000000,270
288217016,UD. Berlian Naraya Baim,Makanan & Minuman,0,1,5525870.524,3643647,Shopee,323,Terdaftar,2019,2027423,507000000,122
288217017,UD. Iman Lempung,Perusahaan,3,2,15006430.09,8027925,Tokopedia,50,Belum Terdaftar,2001,866619,390000000,251
288217018,UD. Berlian Panuluh,Perusahaan,4,2,11386312.28,13662722,Lazada,1340,Belum Terdaftar,2004,-563053,411000000,466
288217019,UD. Zahira Tengah,Fashion,4,3,16727611.99,11220570,Bukalapak,301,Terdaftar,2009,381768,84000000,679
288217020,UD. Vina Baruna,Fashion,3,5,12213772.5,13603610,Website Sendiri,626,Terdaftar,2007,1980102,423000000,852
288217021,UD. Pipit Damai,Fashion,4,4,10680582.85,9229042,Lazada,50,Belum Terdaftar,2024,1305995,222000000,241
288217022,UD. Jasmine Mardika,Makanan & Minuman,3,5,10700468.4,14052094,Website Sendiri,1125,Belum Terdaftar,2008,4002452,240000000,725
288217023,UD. Anis Sudarsana Kiki,Makanan & Minuman,4,4,5814267.702,11408502,Lazada,1083,Belum Terdaftar,2013,242300,270000000,541
288217024,UD. Qasya Widhi,Makanan & Minuman,1,0,8317398.171,5880697,Shopee,308,Terdaftar,2019,2760790,408000000,586
288217025,UD. Lutfi Damai,Fashion,1,1,5025889.378,6398223,Website Sendiri,50,Belum Terdaftar,2002,-508480,402000000,966
288217026,UD. Sinta Satria,Perusahaan,1,1,3484236.89,3911374,Lazada,841,Belum Terdaftar,2000,1738667,246000000,41
288217027,UD. Willy Mahendra,Perusahaan,3,5,14575140.86,13344165,Bukalapak,340,Belum Terdaftar,2015,1765077,120000000,409
288217028,UD. Hilmi Langit,Fashion,2,2,18305128.4,8079550,Shopee,50,Terdaftar,2015,2071760,363000000,250
288217029,UD. Ovan Bersemi,Makanan & Minuman,1,0,3385359.359,7263071,Bukalapak,756,Belum Terdaftar,2009,487401,261000000,517
288217030,UD. Kirana Siang Niken,Perusahaan,1,2,17851749.67,8417999,Tokopedia,50,Terdaftar,2013,4427830,276000000,50
288217031,UD. Vincent Santosa,Fashion,2,3,6379432.375,14446737,Tokopedia,1688,Terdaftar,2018,2994529,237000000,467
288217032,UD. Qanitah Reswara,Makanan & Minuman,0,1,9410277.798,8341641,Tokopedia,305,Terdaftar,2024,2380433,216000000,18
288217033,UD. Eka Gita,Perusahaan,3,4,7207088.102,14671878,Shopee,1249,Terdaftar,2015,2626991,309000000,606
288217034,UD. Raka Binasena,Makanan & Minuman,1,1,6830311.142,4959805,Bukalapak,903,Belum Terdaftar,2020,1905708,186000000,172
288217035,UD. Opik Bangun,Perusahaan,3,5,24531325.42,14507311,Lazada,50,Terdaftar,2010,4753476,195000000,490
288217036,UD. Ulfa Manggala,Makanan & Minuman,1,3,9201502.846,7064392,Shopee,258,Terdaftar,2020,2256291,174000000,647
288217037,UD. Ayesha Jayengpati,Fashion,1,1,15988106.24,11935531,Lazada,745,Terdaftar,2014,5054972,228000000,574
288217038,UD. Berlian Wira Ovan,Fashion,0,1,2521622.922,3982516,Shopee,862,Terdaftar,2001,1167578,456000000,
288217039,UD. Juli Sehat,Makanan & Minuman,3,5,12486629.13,9173771,Website Sendiri,375,Terdaftar,2004,2971703,321000000,710
288217040,UD. Panji Dharma,Perusahaan,1,2,5089014.237,3752354,Tokopedia,50,Terdaftar,2018,1257431,312000000,741
288217041,UD. Qira Jagadmaya,Perusahaan,0,1,7649561.871,7555779,Tokopedia,563,Belum Terdaftar,2008,-410428,180000000,885
288217042,UD. Dito Kusuma,Makanan & Minuman,3,4,15184834.77,13031392,Website Sendiri,275,Terdaftar,2010,3416976,234000000,420
288217043,UD. Viani Tirtaatmaja,Makanan & Minuman,0,1,3179658.671,3949111,Bukalapak,262,Belum Terdaftar,2011,646588,333000000,668
288217044,UD. Ucup Jagadmaya,Makanan & Minuman,1,0,21150986.49,10281943,Tokopedia,50,Belum Terdaftar,2012,3894918,207000000,566
288217045,UD. Mika Langit,Perusahaan,5,5,6151848.713,13235342,Tokopedia,2300,Belum Terdaftar,2001,4247976,78000000,384
288217046,UD. Raka Kawiswara,Perusahaan,3,3,24071977.89,14207354,Bukalapak,50,Terdaftar,2000,4147962,516000000,355
288217047,UD. Fanny Sanjaya Erlin,Perusahaan,3,3,7736055.338,9880301,Bukalapak,589,Terdaftar,2020,1563568,264000000,19
288217048,UD. Ina Pamungkas,Perusahaan,0,1,12081927.29,8229187,Website Sendiri,534,Terdaftar,2010,3966806,270000000,418
288217049,UD. Willy Yudhistira,Perusahaan,1,0,3413647.179,10890381,Tokopedia,1580,Terdaftar,2007,2605660,450000000,197
288217050,UD. Gilangga Harmoni,Fashion,1,0,11918468.37,5562881,Website Sendiri,50,Terdaftar,2016,1305617,234000000,906
288217051,UD. Syana Satria,Makanan & Minuman,5,5,6563446.252,13540799,Shopee,2026,Belum Terdaftar,2011,-2528335,432000000,700
288217052,UD. Tania Wisnu,Fashion,0,1,1000000,4513956,Bukalapak,558,Belum Terdaftar,2008,-1180689,240000000,357
288217053,UD. Ilmi Winata,Perusahaan,2,4,6990574.319,4560698,Bukalapak,435,Belum Terdaftar,2022,1862733,174000000,231
288217054,UD. Niken Puri,Perusahaan,0,1,6219595.678,3765635,Tokopedia,50,Belum Terdaftar,2024,1193328,336000000,589
288217055,UD. Muthia Sari,Perusahaan,0,1,9152010.405,7305771,Lazada,745,Belum Terdaftar,2022,2949872,285000000,191
288217056,UD. Zara Gatra,Fashion,1,1,11181103.99,8712910,Website Sendiri,156,Terdaftar,2019,2431464,195000000,940
288217057,UD. Jay Sanjaya,Fashion,1,3,8088997.56,10504315,Bukalapak,1425,Terdaftar,2023,1147478,324000000,77
288217058,UD. Poppy Reswara Carissa,Fashion,2,1,8198392.261,8547559,Bukalapak,127,Belum Terdaftar,2011,166334,282000000,628
288217059,UD. Gracia Wetan,Fashion,2,3,13516661.38,14113689,Tokopedia,639,Belum Terdaftar,2022,3733891,294000000,259
288217060,UD. Yana Baskara Tono,Fashion,2,3,9625396.17,10256907,Tokopedia,149,Belum Terdaftar,2005,-561765,414000000,334
288217061,UD. Utha Panji,Perusahaan,1,1,9426280.664,6981444,Lazada,50,Terdaftar,2015,971860,342000000,568
288217062,UD. Lea Surya,Perusahaan,2,3,8046287.058,9237026,Shopee,1087,Belum Terdaftar,2002,3242920,90000000,77
288217063,UD. Okta Wisesa,Makanan & Minuman,3,3,6571258.995,10013264,Shopee,863,Belum Terdaftar,2016,2399399,375000000,774
288217064,UD. Ciko Sukadarma Shinta,Perusahaan,2,2,9313788.572,11603437,Tokopedia,1285,Belum Terdaftar,2010,3022471,450000000,860
288217065,UD. Vino Paningrat Romi,Perusahaan,4,4,20531566.54,11125381,Lazada,50,Belum Terdaftar,2002,2481002,261000000,677
288217066,UD. Eka Dharma,Makanan & Minuman,1,3,6343871.278,6322625,Tokopedia,790,Belum Terdaftar,,2782024,192000000,352
288217067,UD. Lea Sahaja,Perusahaan,3,3,8177914.125,13358236,Shopee,2261,Belum Terdaftar,2013,5317228,423000000,257
288217068,UD. Olla Jayaningrat,Perusahaan,1,1,9793183.541,6059555,Website Sendiri,148,Belum Terdaftar,2006,-1129807,495000000,331
288217069,UD. Tariq Bratadikara Pasha,Makanan & Minuman,1,1,2557720.387,7294871,Bukalapak,1346,Belum Terdaftar,2007,1844272,546000000,741
288217070,UD. Sekar Jayeng,Fashion,1,2,6836510.563,10936180,Bukalapak,420,Belum Terdaftar,2016,1155400,246000000,20
288217071,UD. Muthia Baskara,Perusahaan,2,2,22987167.47,12435617,Lazada,50,Belum Terdaftar,2009,4312852,468000000,120
288217072,UD. Ilham Asri,Perusahaan,6,6,19667541.51,17681347,Shopee,762,Terdaftar,2007,-459359,357000000,871
288217073,UD. Livia Pramana,Makanan & Minuman,3,5,6671036.334,13865787,Lazada,1669,Terdaftar,2020,3181343,378000000,607
288217074,UD. Hanafi Sundawa,Fashion,4,3,16793710.03,13004480,Lazada,271,Belum Terdaftar,2019,3345065,255000000,134
288217075,UD. Qori Sangkala,Fashion,1,2,18909147.19,12051932,Lazada,574,Belum Terdaftar,2014,5050005,54000000,474
288217076,UD. Sekar Mandala Putri,Makanan & Minuman,3,3,4425260.049,9216367,Bukalapak,854,Belum Terdaftar,2021,1627570,294000000,289
288217077,UD. Cinta Dwijaputra Khayla,Perusahaan,1,1,7352366.747,6189165,Lazada,318,Belum Terdaftar,2005,2325059,171000000,239
288217078,UD. Ziva Prabawa,Makanan & Minuman,3,2,8569796.703,10139093,Shopee,806,Belum Terdaftar,2018,3259686,126000000,365
288217079,UD. Chintya Jaya,Makanan & Minuman,2,2,3897959.924,5269632,Shopee,443,Belum Terdaftar,2007,1188253,252000000,991
288217080,UD. Farid Abadi,Makanan & Minuman,0,1,6473414.095,5890359,Website Sendiri,833,Belum Terdaftar,2009,264922,216000000,
288217081,UD. Mirna Citra,Perusahaan,1,2,12915288.8,7431769,Shopee,268,Belum Terdaftar,2004,3033192,483000000,99
288217082,UD. Romi Jayawarsa,Fashion,2,2,8283782.647,9900132,Bukalapak,804,Belum Terdaftar,2001,2674068,144000000,370
288217083,UD. Kirana Sahaja,Fashion,2,3,11463187.4,8330040,Shopee,112,Belum Terdaftar,2002,1964092,96000000,446
288217084,UD. Yessi Anugerah,Makanan & Minuman,1,1,5566151.841,6715454,Tokopedia,863,Belum Terdaftar,2008,626682,183000000,494
288217085,UD. Ghani Resaputra Fikra,Fashion,2,1,16869588.35,11308198,Lazada,443,Belum Terdaftar,2023,56405,312000000,92
288217086,UD. Vera Sumringah,Perusahaan,3,3,6200270.159,10240419,Website Sendiri,1229,Belum Terdaftar,2015,914434,66000000,738
288217087,UD. Uli Harapan,Fashion,1,0,5075916.395,5318423,Tokopedia,197,Belum Terdaftar,2001,1290153,99000000,92
288217088,UD. Gusti Sukarela,Perusahaan,0,1,1000000,6482468,Shopee,481,Belum Terdaftar,2007,-272906,258000000,638
288217089,UD. Zaki Cinta,Perusahaan,0,1,2569760.249,3703844,Shopee,69,Belum Terdaftar,2014,333144,402000000,232
288217090,UD. Odie Cendana,Perusahaan,2,3,15454346.88,12190371,Lazada,50,Belum Terdaftar,2015,2517800,228000000,922
288217091,UD. Khalid Surapati,Makanan & Minuman,3,4,22218513.88,10204816,Lazada,50,Belum Terdaftar,2016,3070887,405000000,99
288217092,UD. Karla Sentosa,Perusahaan,1,3,16092846.71,10951046,Bukalapak,50,Belum Terdaftar,2000,-1321666,327000000,496
288217093,UD. Damaris Kusumajati,Makanan & Minuman,3,5,14331489.04,13211480,Website Sendiri,524,Belum Terdaftar,2002,1817021,303000000,641
288217094,UD. Deni Sanjaya,Makanan & Minuman,1,2,5707172.997,6236597,Bukalapak,552,Belum Terdaftar,2004,1227331,354000000,693
288217095,UD. Hendra Wibawa,Fashion,2,2,4392083.503,9838357,Shopee,999,Belum Terdaftar,2010,611377,498000000,249
288217096,UD. Lukman Wacana,Perusahaan,2,2,13919430.37,8397271,Website Sendiri,181,Belum Terdaftar,2024,3744422,225000000,950
288217097,UD. Hanafi Binasena Wawan,Makanan & Minuman,2,5,17375208.34,9929363,Website Sendiri,83,Belum Terdaftar,2019,4277003,330000000,17
288217098,UD. Yani Abdi,Perusahaan,1,2,19239690.19,8532160,Bukalapak,50,Belum Terdaftar,2007,4177755,513000000,519
288217099,UD. Vito Asih,Perusahaan,1,1,5114832.917,4127406,Shopee,380,Belum Terdaftar,2014,1485686,309000000,73
288217100,UD. Nindy Prawira,Makanan & Minuman,2,1,4983582.572,8794321,Shopee,1188,Belum Terdaftar,2006,-1179352,507000000,917
288217101,UD. Oki Prawira,Perusahaan,0,1,6448223.651,4001782,Bukalapak,683,Belum Terdaftar,2002,2228701,162000000,841
